LOGINMANAGER, TRACE | 14:24:20, 3.84 : Login Scene Starting....
DOWNLOADUTILITY, DEBUG | 14:26:24, 119.51 : Inside download coroutine, URL: http://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip, path: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY, TRACE | 14:26:26, 121.68 : Successfully downloaded /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY, TRACE | 14:26:26, 121.68 : Starting to extract file: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY, DEBUG | 14:26:26, 121.68 : Number of entries to extract: 26
DOWNLOADUTILITY, DEBUG | 14:26:26, 121.68 : Extracting file: basketball.wav
DOWNLOADUTILITY, DEBUG | 14:26:26, 121.68 : Extracting file: bigearthmoon.wav
DOWNLOADUTILITY, DEBUG | 14:26:26, 121.68 : Extracting file: Grab.wav
DOWNLOADUTILITY, DEBUG | 14:26:26, 121.68 : Extracting file: introduction.wav
DOWNLOADUTILITY, DEBUG | 14:26:26, 121.68 : Extracting file: labintro.wav
DOWNLOADUTILITY, DEBUG | 14:26:26, 121.68 : Extracting file: newfinalie.wav
DOWNLOADUTILITY, DEBUG | 14:26:26, 121.68 : Extracting file: not_in_order1.wav
DOWNLOADUTILITY, DEBUG | 14:26:26, 121.68 : Extracting file: not_in_order2.wav
DOWNLOADUTILITY, DEBUG | 14:26:26, 121.68 : Extracting file: not_in_order3.wav
DOWNLOADUTILITY, DEBUG | 14:26:26, 121.68 : Extracting file: Release.wav
DOWNLOADUTILITY, DEBUG | 14:26:26, 121.68 : Extracting file: seeing the moon.wav
DOWNLOADUTILITY, DEBUG | 14:26:26, 121.68 : Extracting file: sorting_instructions.wav
DOWNLOADUTILITY, DEBUG | 14:26:26, 121.68 : Extracting file: sort-nicejob.wav
DOWNLOADUTILITY, DEBUG | 14:26:26, 121.68 : Extracting file: startbasketball.mp3
DOWNLOADUTILITY, DEBUG | 14:26:26, 121.68 : Extracting file: startsim.wav
DOWNLOADUTILITY, DEBUG | 14:26:26, 121.68 : Extracting file: starttinyearthmoons.wav
DOWNLOADUTILITY, DEBUG | 14:26:26, 121.68 : Extracting file: Test55.mp3
DOWNLOADUTILITY, DEBUG | 14:26:27, 121.68 : Extracting file: tinyearthmoon.wav
DOWNLOADUTILITY, DEBUG | 14:26:27, 121.68 : Extracting file: demo10.json
DOWNLOADUTILITY, DEBUG | 14:26:27, 121.68 : Extracting file: 2k_earth_daymap.jpg
DOWNLOADUTILITY, DEBUG | 14:26:27, 121.68 : Extracting file: 2k_moon.jpg
DOWNLOADUTILITY, DEBUG | 14:26:27, 121.68 : Extracting file: 2k_sun.jpg
DOWNLOADUTILITY, DEBUG | 14:26:27, 121.68 : Extracting file: balldimpled.png
MEDIACATALOGUE, TRACE | 14:26:27, 121.68 : Started Initializing Media Catlogue, 22 resources to load
MEDIACATALOGUE, TRACE | 14:26:27, 121.68 : Started loading file: basketball.wav
MEDIACATALOGUE, TRACE | 14:26:27, 122.03 : Started loading file: bigearthmoon.wav
MEDIACATALOGUE, TRACE | 14:26:27, 122.06 : Started loading file: Grab.wav
MEDIACATALOGUE, TRACE | 14:26:27, 122.08 : Started loading file: introduction.wav
MEDIACATALOGUE, TRACE | 14:26:27, 122.09 : Started loading file: labintro.wav
MEDIACATALOGUE, TRACE | 14:26:27, 122.11 : Started loading file: newfinalie.wav
MEDIACATALOGUE, TRACE | 14:26:27, 122.13 : Started loading file: not_in_order1.wav
MEDIACATALOGUE, TRACE | 14:26:27, 122.14 : Started loading file: not_in_order2.wav
MEDIACATALOGUE, TRACE | 14:26:27, 122.16 : Started loading file: not_in_order3.wav
MEDIACATALOGUE, TRACE | 14:26:27, 122.18 : Started loading file: Release.wav
MEDIACATALOGUE, TRACE | 14:26:27, 122.19 : Started loading file: seeing the moon.wav
MEDIACATALOGUE, TRACE | 14:26:27, 122.23 : Started loading file: sorting_instructions.wav
MEDIACATALOGUE, TRACE | 14:26:27, 122.27 : Started loading file: sort-nicejob.wav
MEDIACATALOGUE, TRACE | 14:26:27, 122.28 : Started loading file: startbasketball.mp3
MEDIACATALOGUE, TRACE | 14:26:27, 122.3 : Started loading file: startsim.wav
MEDIACATALOGUE, TRACE | 14:26:27, 122.38 : Started loading file: starttinyearthmoons.wav
MEDIACATALOGUE, TRACE | 14:26:27, 122.4 : Started loading file: Test55.mp3
MEDIACATALOGUE, TRACE | 14:26:33, 122.48 : Started loading file: tinyearthmoon.wav
MEDIACATALOGUE, TRACE | 14:26:33, 122.83 : Started loading file: 2k_earth_daymap.jpg
MEDIACATALOGUE, TRACE | 14:26:33, 123.08 : Started loading file: 2k_moon.jpg
MEDIACATALOGUE, TRACE | 14:26:33, 123.36 : Started loading file: 2k_sun.jpg
MEDIACATALOGUE, TRACE | 14:26:34, 123.63 : Started loading file: balldimpled.png
LOGINMANAGER, TRACE | 14:26:34, 123.67 : Initializing Lab Manager
LABMANAGER, TRACE | 14:26:34, 123.67 : Initializing lab
LIGHTINGCONTROL, TRACE | 14:26:34, 123.67 : Save lights called
LIGHTINGCONTROL, TRACE | 14:26:34, 123.67 : Setting lights to be sunlight
BRIDGE, TRACE | 14:26:34, 123.67 : Creating object: Sun, type: Prefabs/SunPrefab
BRIDGE, TRACE | 14:26:34, 123.67 : Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:26:34, 123.67 : Adding components: 
BRIDGE, TRACE | 14:26:34, 123.67 : Mesh bounding box: Center: (-37.1, -0.1, -8.8), Extents: (3.0, 2.5, 3.0)
BRIDGE, TRACE | 14:26:34, 123.67 : Creating object: Earth, type: Prefabs/moveableSphere
BRIDGE, TRACE | 14:26:34, 123.67 : Position: (0.0, 0.0, 1.5), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:26:34, 123.67 : Adding components: {"name": "simpleRotation", "timeRate": 1.0, "rotationTime": 2.0} 
BRIDGE, TRACE | 14:26:34, 123.67 : Mesh bounding box: Center: (0.6, -0.1, 1.3), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:26:34, 123.67 : Creating object: Moon, type: Prefabs/moveableSphere
BRIDGE, TRACE | 14:26:34, 123.67 : Position: (2.4, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:26:34, 123.67 : Adding components: {"name": "simpleOrbit", "moonPosition": {"x": 2.4, "y": 0.0, "z": 1.5}, "orbitalPeriod": 56.0, "timeRate": 1.0, "orbitalScale": 1.0, "synchronousRotation": true} 
BRIDGE, TRACE | 14:26:34, 123.67 : Mesh bounding box: Center: (3.0, -0.1, 1.8), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:26:34, 123.67 : Creating object: earthLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:26:34, 123.67 : Position: (0.0, 2.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:26:34, 123.67 : Creating object: earthSizeLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:26:34, 123.67 : Position: (0.0, -2.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:26:34, 123.67 : Creating object: moonLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:26:34, 123.67 : Position: (0.0, 4.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 14:26:34, 123.67 : Creating object: moonSizeLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:26:34, 123.67 : Position: (0.0, -4.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 14:26:34, 123.67 : Creating object: moonDistanceLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:26:34, 123.67 : Position: (45.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 180.0, 0.0)
BRIDGE, TRACE | 14:26:34, 123.67 : Creating object: taskLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:26:34, 123.67 : Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:26:34, 123.67 : Creating object: sectionLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:26:34, 123.67 : Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:26:34, 123.67 : Creating object: brbNextModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:26:34, 123.67 : Position: (1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:26:34, 123.67 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:26:34, 123.67 : Creating object: brbNextModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:26:34, 123.67 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:26:34, 123.67 : Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:26:34, 123.67 : Position: (-1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:26:34, 123.67 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:26:34, 123.67 : Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:26:34, 123.67 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:26:35, 123.67 : Creating object: brbNextClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:26:35, 123.67 : Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:26:35, 123.67 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:26:35, 123.67 : Creating object: brbNextClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:26:35, 123.67 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:26:35, 123.67 : Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 14:26:35, 123.67 : Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 14:26:35, 123.67 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 14:26:35, 123.67 : Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 14:26:35, 123.67 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
DEMOSEQUENCE, TRACE | 14:26:35, 123.67 : Moving to clip clip1
BRIDGE, TRACE | 14:26:35, 123.67 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:26:35, 123.67 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:26:35, 123.67 : Creating object: MainInstructions, type: 
BRIDGE, TRACE | 14:26:35, 123.67 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:26:35, 123.67 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:26:35, 123.67 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:26:35, 123.67 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:26:35, 123.67 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:26:35, 123.67 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:26:35, 123.67 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:28:20, 229 : Moving to clip clip2
BRIDGE, TRACE | 14:28:20, 229 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:28:20, 229 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:28:20, 229 : Mesh bounding box: Center: (0.4, 0.5, 2.2), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 14:28:20, 229 : Creating object: earthSizeLabel, type: 
BRIDGE, TRACE | 14:28:20, 229 : Position: (0.0, 0.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:28:21, 229 : Mesh bounding box: Center: (0.6, -0.3, 1.3), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 14:28:21, 229 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:28:21, 229 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:28:21, 229 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:28:21, 229 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:28:21, 229 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:28:21, 229 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:29:03, 271.82 : Moving to clip clip1
BRIDGE, TRACE | 14:29:03, 271.82 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:29:04, 271.82 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:29:04, 271.82 : Mesh bounding box: Center: (0.4, 0.5, 2.2), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 14:29:04, 271.82 : Creating object: MainInstructions, type: 
BRIDGE, TRACE | 14:29:04, 271.82 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:29:04, 271.82 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:29:04, 271.82 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:29:04, 271.82 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:29:04, 271.82 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:29:04, 271.82 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:29:04, 271.82 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:29:11, 279.19 : Moving to clip clip2
BRIDGE, TRACE | 14:29:11, 279.19 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:29:11, 279.19 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:29:11, 279.19 : Mesh bounding box: Center: (0.4, 0.5, 2.2), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 14:29:11, 279.19 : Creating object: earthSizeLabel, type: 
BRIDGE, TRACE | 14:29:11, 279.19 : Position: (0.0, 0.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:29:11, 279.19 : Mesh bounding box: Center: (0.6, -0.3, 1.3), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 14:29:11, 279.19 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:29:11, 279.19 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:29:11, 279.19 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:29:12, 279.19 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:29:12, 279.19 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:29:12, 279.19 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:29:27, 294.82 : Moving to clip clip3
BRIDGE, TRACE | 14:29:27, 294.82 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:29:27, 294.82 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:29:27, 294.82 : Mesh bounding box: Center: (0.4, 0.5, 2.2), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 14:29:27, 294.82 : Creating object: moonSizeLabel, type: 
BRIDGE, TRACE | 14:29:27, 294.82 : Position: (0.0, 0.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:29:27, 294.82 : Mesh bounding box: Center: (-1.0, -0.2, 3.0), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 14:29:27, 294.82 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:29:27, 294.82 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:29:27, 294.82 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:29:27, 294.82 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:29:28, 294.82 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:29:28, 294.82 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:30:01, 328.14 : Moving to clip clip4
BRIDGE, TRACE | 14:30:01, 328.14 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:30:01, 328.14 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:30:01, 328.14 : Mesh bounding box: Center: (0.4, 0.5, 2.2), Extents: (0.4, 0.0, 0.1)
BRIDGE, TRACE | 14:30:01, 328.14 : Creating object: moonDistanceLabel, type: 
BRIDGE, TRACE | 14:30:01, 328.14 : Position: (0.0, 0.0, 0.0), Scale: (30.0, 30.0, 30.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:30:01, 328.14 : Mesh bounding box: Center: (2.1, -0.1, 0.9), Extents: (0.5, 0.1, 0.1)
BRIDGE, TRACE | 14:30:01, 328.14 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:30:01, 328.14 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:30:01, 328.14 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:30:01, 328.14 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:30:01, 328.14 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:30:01, 328.14 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:31:55, 442.39 : Moving to clip clip5
BRIDGE, TRACE | 14:31:55, 442.39 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:31:55, 442.39 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:31:56, 442.39 : Mesh bounding box: Center: (0.4, 0.5, 2.2), Extents: (0.4, 0.0, 0.1)
BRIDGE, TRACE | 14:31:56, 442.39 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:31:56, 442.39 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:31:56, 442.39 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:31:56, 442.39 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:31:56, 442.39 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:31:56, 442.39 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:32:22, 469.25 : Moving to clip clip6
BRIDGE, TRACE | 14:32:23, 469.25 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:32:23, 469.25 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:32:23, 469.25 : Mesh bounding box: Center: (0.4, 0.5, 2.2), Extents: (0.5, 0.0, 0.1)
BRIDGE, TRACE | 14:32:23, 469.25 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:32:23, 469.25 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:32:23, 469.25 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:32:23, 469.25 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:32:23, 469.25 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:32:23, 469.25 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:33:06, 511.87 : Moving to clip clip7
BRIDGE, TRACE | 14:33:06, 511.87 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 14:33:06, 511.87 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:33:06, 511.87 : Mesh bounding box: Center: (0.4, 0.5, 2.2), Extents: (0.5, 0.0, 0.1)
BRIDGE, TRACE | 14:33:06, 511.87 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 14:33:06, 511.87 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:33:06, 511.87 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 14:33:06, 511.87 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 14:33:06, 511.87 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 14:33:06, 511.87 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 14:33:46, 551.73 : Moving to clip clip8
