LOGINMANAGER, TRACE | 11:41:04, 3.83 : Login Scene Starting....
LOGINMANAGER, TRACE | 11:41:35, 30.44 : Lab has been placed
LOGINMANAGER, TRACE | 11:41:35, 30.44 : Started Pin Entry
LOGINMANAGER, POINTER VISIBILITY | 11:41:35, 30.44 : True
LOGINMANAGER, TRACE | 11:42:02, 56.76 : Pin Entered
LOGINMANAGER, TRACE | 11:42:02, 56.76 : Started Authenticating pin
AUTHENTICATE, TRACE | 11:42:02, 56.76 : Attempting to authenticate pin: 000003
AUTHENTICATE, TRACE | 11:42:02, 56.76 : Attempting to authenticate pin: 000003
AUTHENTICATE, TRACE | 11:42:02, 56.76 : Attempting to authenticate pin: 000003


Log file for student: User_3,  M00000003.
Current Time: 07/05/2022 11:42:03
LOGINMANAGER, TRACE | 11:42:03, 56.76 : Student authenticated: User 3, M00000003
LOGINMANAGER, TRACE | 11:42:03, 56.76 : Started lab selection
LOGINMANAGER, TRACE | 11:42:03, 56.76 : Generating lab selection buttons
LOGINMANAGER, TRACE | 11:42:23, 77.65 : Lab Selected: 1, Moon Lab
LOGINMANAGER, TRACE | 11:42:23, 77.65 : Started lab Initiaion
DOWNLOADUTILITY, TRACE | 11:42:23, 77.65 : Starting download of file $/documents/C2/lab_resources/TestLab.zip from url: http://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip
DOWNLOADUTILITY, DEBUG | 11:42:23, 77.65 : Inside download coroutine, URL: http://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip, path: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY, TRACE | 11:42:26, 79.88 : Successfully downloaded /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY, TRACE | 11:42:26, 79.88 : Starting to extract file: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY, DEBUG | 11:42:26, 79.88 : Number of entries to extract: 26
DOWNLOADUTILITY, DEBUG | 11:42:26, 79.88 : Extracting file: basketball.wav
DOWNLOADUTILITY, DEBUG | 11:42:26, 79.88 : Extracting file: bigearthmoon.wav
DOWNLOADUTILITY, DEBUG | 11:42:26, 79.88 : Extracting file: Grab.wav
DOWNLOADUTILITY, DEBUG | 11:42:26, 79.88 : Extracting file: introduction.wav
DOWNLOADUTILITY, DEBUG | 11:42:26, 79.88 : Extracting file: labintro.wav
DOWNLOADUTILITY, DEBUG | 11:42:26, 79.88 : Extracting file: newfinalie.wav
DOWNLOADUTILITY, DEBUG | 11:42:26, 79.88 : Extracting file: not_in_order1.wav
DOWNLOADUTILITY, DEBUG | 11:42:26, 79.88 : Extracting file: not_in_order2.wav
DOWNLOADUTILITY, DEBUG | 11:42:26, 79.88 : Extracting file: not_in_order3.wav
DOWNLOADUTILITY, DEBUG | 11:42:26, 79.88 : Extracting file: Release.wav
DOWNLOADUTILITY, DEBUG | 11:42:26, 79.88 : Extracting file: seeing the moon.wav
DOWNLOADUTILITY, DEBUG | 11:42:26, 79.88 : Extracting file: sorting_instructions.wav
DOWNLOADUTILITY, DEBUG | 11:42:26, 79.88 : Extracting file: sort-nicejob.wav
DOWNLOADUTILITY, DEBUG | 11:42:26, 79.88 : Extracting file: startbasketball.mp3
DOWNLOADUTILITY, DEBUG | 11:42:26, 79.88 : Extracting file: startsim.wav
DOWNLOADUTILITY, DEBUG | 11:42:26, 79.88 : Extracting file: starttinyearthmoons.wav
DOWNLOADUTILITY, DEBUG | 11:42:26, 79.88 : Extracting file: Test55.mp3
DOWNLOADUTILITY, DEBUG | 11:42:27, 79.88 : Extracting file: tinyearthmoon.wav
DOWNLOADUTILITY, DEBUG | 11:42:27, 79.88 : Extracting file: demo10.json
DOWNLOADUTILITY, DEBUG | 11:42:27, 79.88 : Extracting file: 2k_earth_daymap.jpg
DOWNLOADUTILITY, DEBUG | 11:42:27, 79.88 : Extracting file: 2k_moon.jpg
DOWNLOADUTILITY, DEBUG | 11:42:27, 79.88 : Extracting file: 2k_sun.jpg
DOWNLOADUTILITY, DEBUG | 11:42:27, 79.88 : Extracting file: balldimpled.png
MEDIACATALOGUE, TRACE | 11:42:27, 79.88 : Started Initializing Media Catlogue, 22 resources to load
MEDIACATALOGUE, TRACE | 11:42:27, 79.88 : Started loading file: basketball.wav
MEDIACATALOGUE, TRACE | 11:42:27, 80.23 : Started loading file: bigearthmoon.wav
MEDIACATALOGUE, TRACE | 11:42:27, 80.26 : Started loading file: Grab.wav
MEDIACATALOGUE, TRACE | 11:42:27, 80.28 : Started loading file: introduction.wav
MEDIACATALOGUE, TRACE | 11:42:27, 80.3 : Started loading file: labintro.wav
MEDIACATALOGUE, TRACE | 11:42:27, 80.31 : Started loading file: newfinalie.wav
MEDIACATALOGUE, TRACE | 11:42:27, 80.33 : Started loading file: not_in_order1.wav
MEDIACATALOGUE, TRACE | 11:42:27, 80.35 : Started loading file: not_in_order2.wav
MEDIACATALOGUE, TRACE | 11:42:27, 80.36 : Started loading file: not_in_order3.wav
MEDIACATALOGUE, TRACE | 11:42:27, 80.38 : Started loading file: Release.wav
MEDIACATALOGUE, TRACE | 11:42:27, 80.4 : Started loading file: seeing the moon.wav
MEDIACATALOGUE, TRACE | 11:42:27, 80.43 : Started loading file: sorting_instructions.wav
MEDIACATALOGUE, TRACE | 11:42:27, 80.47 : Started loading file: sort-nicejob.wav
MEDIACATALOGUE, TRACE | 11:42:27, 80.49 : Started loading file: startbasketball.mp3
MEDIACATALOGUE, TRACE | 11:42:27, 80.5 : Started loading file: startsim.wav
MEDIACATALOGUE, TRACE | 11:42:27, 80.59 : Started loading file: starttinyearthmoons.wav
MEDIACATALOGUE, TRACE | 11:42:27, 80.6 : Started loading file: Test55.mp3
MEDIACATALOGUE, TRACE | 11:42:33, 80.69 : Started loading file: tinyearthmoon.wav
MEDIACATALOGUE, TRACE | 11:42:33, 81.04 : Started loading file: 2k_earth_daymap.jpg
MEDIACATALOGUE, TRACE | 11:42:33, 81.3 : Started loading file: 2k_moon.jpg
MEDIACATALOGUE, TRACE | 11:42:33, 81.57 : Started loading file: 2k_sun.jpg
MEDIACATALOGUE, TRACE | 11:42:34, 81.82 : Started loading file: balldimpled.png
LOGINMANAGER, TRACE | 11:42:34, 81.89 : Initializing Lab Manager
LABMANAGER, TRACE | 11:42:34, 81.89 : Initializing lab
LIGHTINGCONTROL, TRACE | 11:42:34, 81.89 : Save lights called
LIGHTINGCONTROL, TRACE | 11:42:34, 81.89 : Setting lights to be sunlight
BRIDGE, TRACE | 11:42:34, 81.89 : Creating object: Sun, type: Prefabs/SunPrefab
BRIDGE, TRACE | 11:42:34, 81.89 : Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:42:34, 81.89 : Adding components: 
BRIDGE, TRACE | 11:42:34, 81.89 : Mesh bounding box: Center: (-38.8, -0.2, -3.1), Extents: (2.7, 2.5, 2.7)
BRIDGE, TRACE | 11:42:34, 81.89 : Creating object: Earth, type: Prefabs/moveableSphere
BRIDGE, TRACE | 11:42:34, 81.89 : Position: (0.0, 0.0, 1.5), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:42:34, 81.89 : Adding components: {"name": "simpleRotation", "timeRate": 1.0, "rotationTime": 2.0} 
BRIDGE, TRACE | 11:42:34, 81.89 : Mesh bounding box: Center: (0.0, -0.2, 1.2), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:42:34, 81.89 : Creating object: Moon, type: Prefabs/moveableSphere
BRIDGE, TRACE | 11:42:34, 81.89 : Position: (2.4, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:42:34, 81.89 : Adding components: {"name": "simpleOrbit", "moonPosition": {"x": 2.4, "y": 0.0, "z": 1.5}, "orbitalPeriod": 56.0, "timeRate": 1.0, "orbitalScale": 1.0, "synchronousRotation": true} 
BRIDGE, TRACE | 11:42:34, 81.89 : Mesh bounding box: Center: (2.4, -0.2, 1.4), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:42:34, 81.89 : Creating object: earthLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:42:34, 81.89 : Position: (0.0, 2.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:42:34, 81.89 : Creating object: earthSizeLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:42:34, 81.89 : Position: (0.0, -2.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:42:34, 81.89 : Creating object: moonLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:42:34, 81.89 : Position: (0.0, 4.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 11:42:34, 81.89 : Creating object: moonSizeLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:42:34, 81.89 : Position: (0.0, -4.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 11:42:34, 81.89 : Creating object: moonDistanceLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:42:34, 81.89 : Position: (45.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 180.0, 0.0)
BRIDGE, TRACE | 11:42:34, 81.89 : Creating object: taskLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:42:34, 81.89 : Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:42:34, 81.89 : Creating object: sectionLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:42:34, 81.89 : Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:42:34, 81.89 : Creating object: brbNextModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:42:34, 81.89 : Position: (1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:42:34, 81.89 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:42:34, 81.89 : Creating object: brbNextModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:42:34, 81.89 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:42:34, 81.89 : Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:42:34, 81.89 : Position: (-1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:42:34, 81.89 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:42:34, 81.89 : Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:42:34, 81.89 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:42:34, 81.89 : Creating object: brbNextClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:42:34, 81.89 : Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:42:34, 81.89 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:42:34, 81.89 : Creating object: brbNextClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:42:34, 81.89 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:42:34, 81.89 : Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 11:42:34, 81.89 : Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 11:42:34, 81.89 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 11:42:34, 81.89 : Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 11:42:35, 81.89 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
DEMOSEQUENCE, TRACE | 11:42:35, 81.89 : Moving to clip clip1
BRIDGE, TRACE | 11:42:35, 81.89 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:42:35, 81.89 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:42:35, 81.89 : Creating object: MainInstructions, type: 
BRIDGE, TRACE | 11:42:35, 81.89 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:42:35, 81.89 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:42:35, 81.89 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:42:35, 81.89 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:42:35, 81.89 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:42:35, 81.89 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:42:35, 81.89 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:45:18, 244.7 : Moving to clip clip2
BRIDGE, TRACE | 11:45:18, 244.7 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:45:18, 244.7 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:45:18, 244.7 : Mesh bounding box: Center: (-0.1, 0.4, 2.2), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:45:18, 244.7 : Creating object: earthSizeLabel, type: 
BRIDGE, TRACE | 11:45:18, 244.7 : Position: (0.0, 0.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:45:18, 244.7 : Mesh bounding box: Center: (0.1, -0.3, 1.8), Extents: (0.0, 0.0, 0.2)
BRIDGE, TRACE | 11:45:18, 244.7 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:45:18, 244.7 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:45:18, 244.7 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:45:18, 244.7 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:45:18, 244.7 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:45:18, 244.7 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:46:02, 289.04 : Moving to clip clip3
BRIDGE, TRACE | 11:46:03, 289.04 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:46:03, 289.04 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:46:03, 289.04 : Mesh bounding box: Center: (-0.1, 0.4, 2.2), Extents: (0.2, 0.0, 0.0)
BRIDGE, TRACE | 11:46:03, 289.04 : Creating object: moonSizeLabel, type: 
BRIDGE, TRACE | 11:46:03, 289.04 : Position: (0.0, 0.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:46:03, 289.04 : Mesh bounding box: Center: (0.2, -0.2, 4.2), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 11:46:03, 289.04 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:46:03, 289.04 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:46:03, 289.04 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:46:03, 289.04 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:46:03, 289.04 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:46:03, 289.04 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:47:21, 366.9 : Moving to clip clip4
BRIDGE, TRACE | 11:47:21, 366.9 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:47:21, 366.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:47:21, 366.9 : Mesh bounding box: Center: (-0.1, 0.4, 2.2), Extents: (0.4, 0.0, 0.0)
BRIDGE, TRACE | 11:47:21, 366.9 : Creating object: moonDistanceLabel, type: 
BRIDGE, TRACE | 11:47:21, 366.9 : Position: (0.0, 0.0, 0.0), Scale: (30.0, 30.0, 30.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:47:21, 366.9 : Mesh bounding box: Center: (-0.9, -0.2, 0.7), Extents: (0.3, 0.1, 0.3)
BRIDGE, TRACE | 11:47:21, 366.9 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:47:21, 366.9 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:47:21, 366.9 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:47:21, 366.9 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:47:21, 366.9 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:47:21, 366.9 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:48:07, 413.07 : Moving to clip clip5
BRIDGE, TRACE | 11:48:07, 413.07 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:48:07, 413.07 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:48:07, 413.07 : Mesh bounding box: Center: (-0.1, 0.4, 2.2), Extents: (0.4, 0.0, 0.0)
BRIDGE, TRACE | 11:48:07, 413.07 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:48:08, 413.07 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:48:08, 413.07 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:48:08, 413.07 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:48:08, 413.07 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:48:08, 413.07 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:48:48, 453.34 : Moving to clip clip6
BRIDGE, TRACE | 11:48:48, 453.34 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:48:48, 453.34 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:48:48, 453.34 : Mesh bounding box: Center: (-0.1, 0.4, 2.2), Extents: (0.5, 0.0, 0.0)
BRIDGE, TRACE | 11:48:48, 453.34 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:48:48, 453.34 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:48:48, 453.34 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:48:48, 453.34 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:48:48, 453.34 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:48:48, 453.34 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:49:32, 497.47 : Moving to clip clip7
BRIDGE, TRACE | 11:49:32, 497.47 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:49:32, 497.47 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:49:33, 497.47 : Mesh bounding box: Center: (-0.1, 0.4, 2.2), Extents: (0.5, 0.0, 0.0)
BRIDGE, TRACE | 11:49:33, 497.47 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:49:33, 497.47 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:49:33, 497.47 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:49:33, 497.47 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:49:33, 497.47 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:49:33, 497.47 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:49:56, 520.76 : Moving to clip clip8
BRIDGE, TRACE | 11:49:56, 520.76 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:49:56, 520.76 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:49:56, 520.76 : Mesh bounding box: Center: (-0.1, 0.4, 2.2), Extents: (0.3, 0.0, 0.0)
BRIDGE, TRACE | 11:49:56, 520.76 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:49:56, 520.76 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:49:56, 520.76 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:49:56, 520.76 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:49:56, 520.76 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:49:56, 520.76 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:50:13, 537.74 : Moving to clip clip9
BRIDGE, TRACE | 11:50:13, 537.74 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:50:13, 537.74 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:50:13, 537.74 : Mesh bounding box: Center: (-0.1, 0.4, 2.2), Extents: (0.3, 0.0, 0.0)
BRIDGE, TRACE | 11:50:13, 537.74 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 11:50:13, 537.74 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:50:14, 537.74 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 11:50:14, 537.74 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:50:14, 537.74 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 11:50:14, 537.74 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 11:50:59, 583.25 : Moving to clip clip10
BRIDGE, TRACE | 11:50:59, 583.25 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 11:50:59, 583.25 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 11:50:59, 583.25 : Mesh bounding box: Center: (-0.1, 0.4, 2.2), Extents: (0.3, 0.0, 0.0)
BRIDGE, TRACE | 11:50:59, 583.25 : Creating object: brbPreviousClip, type: 
