LOGINMANAGER, TRACE | 10:46:02, 3.82 : Login Scene Starting....
DOWNLOADUTILITY, DEBUG | 10:48:39, 154.59 : Inside download coroutine, URL: http://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip, path: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY, TRACE | 10:48:48, 164.03 : Successfully downloaded /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY, TRACE | 10:48:48, 164.03 : Starting to extract file: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY, DEBUG | 10:48:48, 164.03 : Number of entries to extract: 26
DOWNLOADUTILITY, DEBUG | 10:48:48, 164.03 : Extracting file: basketball.wav
DOWNLOADUTILITY, DEBUG | 10:48:48, 164.03 : Extracting file: bigearthmoon.wav
DOWNLOADUTILITY, DEBUG | 10:48:48, 164.03 : Extracting file: Grab.wav
DOWNLOADUTILITY, DEBUG | 10:48:48, 164.03 : Extracting file: introduction.wav
DOWNLOADUTILITY, DEBUG | 10:48:48, 164.03 : Extracting file: labintro.wav
DOWNLOADUTILITY, DEBUG | 10:48:48, 164.03 : Extracting file: newfinalie.wav
DOWNLOADUTILITY, DEBUG | 10:48:48, 164.03 : Extracting file: not_in_order1.wav
DOWNLOADUTILITY, DEBUG | 10:48:48, 164.03 : Extracting file: not_in_order2.wav
DOWNLOADUTILITY, DEBUG | 10:48:48, 164.03 : Extracting file: not_in_order3.wav
DOWNLOADUTILITY, DEBUG | 10:48:48, 164.03 : Extracting file: Release.wav
DOWNLOADUTILITY, DEBUG | 10:48:48, 164.03 : Extracting file: seeing the moon.wav
DOWNLOADUTILITY, DEBUG | 10:48:48, 164.03 : Extracting file: sorting_instructions.wav
DOWNLOADUTILITY, DEBUG | 10:48:48, 164.03 : Extracting file: sort-nicejob.wav
DOWNLOADUTILITY, DEBUG | 10:48:48, 164.03 : Extracting file: startbasketball.mp3
DOWNLOADUTILITY, DEBUG | 10:48:48, 164.03 : Extracting file: startsim.wav
DOWNLOADUTILITY, DEBUG | 10:48:49, 164.03 : Extracting file: starttinyearthmoons.wav
DOWNLOADUTILITY, DEBUG | 10:48:49, 164.03 : Extracting file: Test55.mp3
DOWNLOADUTILITY, DEBUG | 10:48:49, 164.03 : Extracting file: tinyearthmoon.wav
DOWNLOADUTILITY, DEBUG | 10:48:49, 164.03 : Extracting file: demo10.json
DOWNLOADUTILITY, DEBUG | 10:48:49, 164.03 : Extracting file: 2k_earth_daymap.jpg
DOWNLOADUTILITY, DEBUG | 10:48:49, 164.03 : Extracting file: 2k_moon.jpg
DOWNLOADUTILITY, DEBUG | 10:48:49, 164.03 : Extracting file: 2k_sun.jpg
DOWNLOADUTILITY, DEBUG | 10:48:49, 164.03 : Extracting file: balldimpled.png
MEDIACATALOGUE, TRACE | 10:48:49, 164.03 : Started Initializing Media Catlogue, 22 resources to load
MEDIACATALOGUE, TRACE | 10:48:49, 164.03 : Started loading file: basketball.wav
MEDIACATALOGUE, TRACE | 10:48:49, 164.38 : Started loading file: bigearthmoon.wav
MEDIACATALOGUE, TRACE | 10:48:49, 164.41 : Started loading file: Grab.wav
MEDIACATALOGUE, TRACE | 10:48:49, 164.43 : Started loading file: introduction.wav
MEDIACATALOGUE, TRACE | 10:48:49, 164.45 : Started loading file: labintro.wav
MEDIACATALOGUE, TRACE | 10:48:49, 164.47 : Started loading file: newfinalie.wav
MEDIACATALOGUE, TRACE | 10:48:49, 164.48 : Started loading file: not_in_order1.wav
MEDIACATALOGUE, TRACE | 10:48:49, 164.5 : Started loading file: not_in_order2.wav
MEDIACATALOGUE, TRACE | 10:48:49, 164.52 : Started loading file: not_in_order3.wav
MEDIACATALOGUE, TRACE | 10:48:49, 164.53 : Started loading file: Release.wav
MEDIACATALOGUE, TRACE | 10:48:49, 164.55 : Started loading file: seeing the moon.wav
MEDIACATALOGUE, TRACE | 10:48:49, 164.58 : Started loading file: sorting_instructions.wav
MEDIACATALOGUE, TRACE | 10:48:50, 164.62 : Started loading file: sort-nicejob.wav
MEDIACATALOGUE, TRACE | 10:48:50, 164.64 : Started loading file: startbasketball.mp3
MEDIACATALOGUE, TRACE | 10:48:50, 164.65 : Started loading file: startsim.wav
MEDIACATALOGUE, TRACE | 10:48:50, 164.74 : Started loading file: starttinyearthmoons.wav
MEDIACATALOGUE, TRACE | 10:48:50, 164.75 : Started loading file: Test55.mp3
MEDIACATALOGUE, TRACE | 10:48:55, 164.84 : Started loading file: tinyearthmoon.wav
MEDIACATALOGUE, TRACE | 10:48:55, 165.19 : Started loading file: 2k_earth_daymap.jpg
MEDIACATALOGUE, TRACE | 10:48:55, 165.45 : Started loading file: 2k_moon.jpg
MEDIACATALOGUE, TRACE | 10:48:56, 165.75 : Started loading file: 2k_sun.jpg
MEDIACATALOGUE, TRACE | 10:48:56, 166.02 : Started loading file: balldimpled.png
LOGINMANAGER, TRACE | 10:48:56, 166.09 : Initializing Lab Manager
LABMANAGER, TRACE | 10:48:56, 166.09 : Initializing lab
LIGHTINGCONTROL, TRACE | 10:48:56, 166.09 : Save lights called
LIGHTINGCONTROL, TRACE | 10:48:56, 166.09 : Setting lights to be sunlight
BRIDGE, TRACE | 10:48:56, 166.09 : Creating object: Sun, type: Prefabs/SunPrefab
BRIDGE, TRACE | 10:48:56, 166.09 : Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:48:56, 166.09 : Adding components: 
BRIDGE, TRACE | 10:48:56, 166.09 : Mesh bounding box: Center: (-32.0, -0.1, -22.4), Extents: (3.5, 2.5, 3.5)
BRIDGE, TRACE | 10:48:56, 166.09 : Creating object: Earth, type: Prefabs/moveableSphere
BRIDGE, TRACE | 10:48:56, 166.09 : Position: (0.0, 0.0, 1.5), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:48:56, 166.09 : Adding components: {"name": "simpleRotation", "timeRate": 1.0, "rotationTime": 2.0} 
BRIDGE, TRACE | 10:48:56, 166.09 : Mesh bounding box: Center: (-0.9, -0.1, 1.2), Extents: (0.1, 0.0, 0.1)
BRIDGE, TRACE | 10:48:56, 166.09 : Creating object: Moon, type: Prefabs/moveableSphere
BRIDGE, TRACE | 10:48:56, 166.09 : Position: (2.4, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:48:56, 166.09 : Adding components: {"name": "simpleOrbit", "moonPosition": {"x": 2.4, "y": 0.0, "z": 1.5}, "orbitalPeriod": 56.0, "timeRate": 1.0, "orbitalScale": 1.0, "synchronousRotation": true} 
BRIDGE, TRACE | 10:48:56, 166.09 : Mesh bounding box: Center: (1.1, -0.1, 2.6), Extents: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:48:56, 166.09 : Creating object: earthLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 10:48:56, 166.09 : Position: (0.0, 2.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:48:56, 166.09 : Creating object: earthSizeLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 10:48:56, 166.09 : Position: (0.0, -2.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:48:56, 166.09 : Creating object: moonLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 10:48:56, 166.09 : Position: (0.0, 4.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 10:48:56, 166.09 : Creating object: moonSizeLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 10:48:56, 166.09 : Position: (0.0, -4.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE, TRACE | 10:48:56, 166.09 : Creating object: moonDistanceLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 10:48:56, 166.09 : Position: (45.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 180.0, 0.0)
BRIDGE, TRACE | 10:48:57, 166.09 : Creating object: taskLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 10:48:57, 166.09 : Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:48:57, 166.09 : Creating object: sectionLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 10:48:57, 166.09 : Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:48:57, 166.09 : Creating object: brbNextModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 10:48:57, 166.09 : Position: (1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 10:48:57, 166.09 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 10:48:57, 166.09 : Creating object: brbNextModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 10:48:57, 166.09 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 10:48:57, 166.09 : Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 10:48:57, 166.09 : Position: (-1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 10:48:57, 166.09 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 10:48:57, 166.09 : Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 10:48:57, 166.09 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 10:48:57, 166.09 : Creating object: brbNextClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 10:48:57, 166.09 : Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 10:48:57, 166.09 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 10:48:57, 166.09 : Creating object: brbNextClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 10:48:57, 166.09 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 10:48:57, 166.09 : Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab
BRIDGE, TRACE | 10:48:57, 166.09 : Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE, TRACE | 10:48:57, 166.09 : Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE, TRACE | 10:48:57, 166.09 : Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab
BRIDGE, TRACE | 10:48:57, 166.09 : Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
DEMOSEQUENCE, TRACE | 10:48:57, 166.09 : Moving to clip clip1
BRIDGE, TRACE | 10:48:57, 166.09 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 10:48:57, 166.09 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:48:57, 166.09 : Creating object: MainInstructions, type: 
BRIDGE, TRACE | 10:48:57, 166.09 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:48:57, 166.09 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 10:48:57, 166.09 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:48:57, 166.09 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 10:48:57, 166.09 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:48:57, 166.09 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 10:48:57, 166.09 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 10:50:39, 268.14 : Moving to clip clip2
BRIDGE, TRACE | 10:50:39, 268.14 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 10:50:39, 268.14 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:50:39, 268.14 : Mesh bounding box: Center: (-1.5, 0.5, 2.0), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 10:50:40, 268.14 : Creating object: earthSizeLabel, type: 
BRIDGE, TRACE | 10:50:40, 268.14 : Position: (0.0, 0.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:50:40, 268.14 : Mesh bounding box: Center: (-0.9, -0.3, 1.2), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 10:50:40, 268.14 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 10:50:40, 268.14 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:50:40, 268.14 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 10:50:40, 268.14 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:50:40, 268.14 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 10:50:40, 268.14 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 10:51:01, 289.43 : Moving to clip clip3
BRIDGE, TRACE | 10:51:01, 289.43 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 10:51:01, 289.43 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:51:01, 289.43 : Mesh bounding box: Center: (-1.5, 0.5, 2.0), Extents: (0.2, 0.0, 0.1)
BRIDGE, TRACE | 10:51:01, 289.43 : Creating object: moonSizeLabel, type: 
BRIDGE, TRACE | 10:51:01, 289.43 : Position: (0.0, 0.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:51:01, 289.43 : Mesh bounding box: Center: (-2.1, -0.2, 3.3), Extents: (0.1, 0.0, 0.0)
BRIDGE, TRACE | 10:51:01, 289.43 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 10:51:01, 289.43 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:51:01, 289.43 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 10:51:02, 289.43 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:51:02, 289.43 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 10:51:02, 289.43 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 10:51:28, 315.55 : Moving to clip clip4
BRIDGE, TRACE | 10:51:28, 315.55 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 10:51:28, 315.55 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:51:28, 315.55 : Mesh bounding box: Center: (-1.5, 0.5, 2.0), Extents: (0.4, 0.0, 0.3)
BRIDGE, TRACE | 10:51:28, 315.55 : Creating object: moonDistanceLabel, type: 
BRIDGE, TRACE | 10:51:28, 315.55 : Position: (0.0, 0.0, 0.0), Scale: (30.0, 30.0, 30.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:51:28, 315.55 : Mesh bounding box: Center: (-0.5, -0.1, -0.2), Extents: (0.1, 0.1, 0.4)
BRIDGE, TRACE | 10:51:28, 315.55 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 10:51:28, 315.55 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:51:28, 315.55 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 10:51:28, 315.55 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:51:28, 315.55 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 10:51:28, 315.55 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 10:52:03, 350.42 : Moving to clip clip5
BRIDGE, TRACE | 10:52:03, 350.42 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 10:52:03, 350.42 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:52:03, 350.42 : Mesh bounding box: Center: (-1.5, 0.5, 2.0), Extents: (0.4, 0.0, 0.3)
BRIDGE, TRACE | 10:52:03, 350.42 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 10:52:03, 350.42 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:52:03, 350.42 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 10:52:03, 350.42 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:52:03, 350.42 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 10:52:03, 350.42 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 10:53:16, 423.55 : Moving to clip clip6
BRIDGE, TRACE | 10:53:16, 423.55 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 10:53:16, 423.55 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:53:16, 423.55 : Mesh bounding box: Center: (-1.5, 0.5, 2.0), Extents: (0.4, 0.0, 0.3)
BRIDGE, TRACE | 10:53:16, 423.55 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 10:53:16, 423.55 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:53:17, 423.55 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 10:53:17, 423.55 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:53:17, 423.55 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 10:53:17, 423.55 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 10:54:48, 514.49 : Moving to clip clip7
BRIDGE, TRACE | 10:54:48, 514.49 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 10:54:48, 514.49 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:54:48, 514.49 : Mesh bounding box: Center: (-1.5, 0.5, 2.0), Extents: (0.4, 0.0, 0.3)
BRIDGE, TRACE | 10:54:48, 514.49 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 10:54:48, 514.49 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:54:48, 514.49 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 10:54:48, 514.49 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:54:48, 514.49 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 10:54:48, 514.49 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 10:55:35, 561.49 : Moving to clip clip8
BRIDGE, TRACE | 10:55:35, 561.49 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 10:55:35, 561.49 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:55:35, 561.49 : Mesh bounding box: Center: (-1.5, 0.5, 2.0), Extents: (0.2, 0.0, 0.2)
BRIDGE, TRACE | 10:55:35, 561.49 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 10:55:35, 561.49 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:55:35, 561.49 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 10:55:35, 561.49 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:55:35, 561.49 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 10:55:35, 561.49 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 10:55:45, 570.91 : Moving to clip clip9
BRIDGE, TRACE | 10:55:45, 570.91 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 10:55:45, 570.91 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:55:45, 570.91 : Mesh bounding box: Center: (-1.5, 0.5, 2.0), Extents: (0.2, 0.0, 0.2)
BRIDGE, TRACE | 10:55:45, 570.91 : Creating object: brbPreviousClip, type: 
BRIDGE, TRACE | 10:55:45, 570.91 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:55:45, 570.91 : Creating object: brbNextClip, type: 
BRIDGE, TRACE | 10:55:45, 570.91 : Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:55:45, 570.91 : Creating object: brbNextModule, type: 
BRIDGE, TRACE | 10:55:45, 570.91 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE, TRACE | 10:56:27, 612.78 : Moving to clip clip10
BRIDGE, TRACE | 10:56:27, 612.78 : Creating object: taskLabel, type: 
BRIDGE, TRACE | 10:56:27, 612.78 : Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE, TRACE | 10:56:27, 612.78 : Mesh bounding box: Center: (-1.5, 0.5, 2.0), Extents: (0.2, 0.0, 0.2)
BRIDGE, TRACE | 10:56:27, 612.78 : Creating object: brbPreviousClip, type: 
