LOGINMANAGER | STATE START | 09:20:17 | 3.82 | Introduction
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: moonlab_2_3_0.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: moonlab_2_4_0.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: moonlab_2_5_0.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: moonlab_2_6_0.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: moonlab_2_7_0.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: moonlab_2_8_0.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: moonlab_2_9_0.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: moonlab_3_0_0.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: moonlab_3_1_0.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: moonlab_4_0_0.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: moonlab_5_0_0.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: moonlab_6_0_0.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: moonlab_7_0_0.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: moonlab_7_1_0.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: moonlab_7_2_0.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: moonlab_7_3_0.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: moonlab_7_4_0.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: moonlab_7_5_0.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: moonlab_7_6_0.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: newfinalie.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: not_in_order1.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: not_in_order2.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: not_in_order3.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: Release.wav
DOWNLOADUTILITY | DEBUG | 09:21:56 | 72.58 | Extracting file: seeing the moon.wav
DOWNLOADUTILITY | DEBUG | 09:21:57 | 72.58 | Extracting file: sorting_instructions.wav
DOWNLOADUTILITY | DEBUG | 09:21:57 | 72.58 | Extracting file: sort-nicejob.wav
DOWNLOADUTILITY | DEBUG | 09:21:57 | 72.58 | Extracting file: startbasketball.mp3
DOWNLOADUTILITY | DEBUG | 09:21:57 | 72.58 | Extracting file: startsim.wav
DOWNLOADUTILITY | DEBUG | 09:21:57 | 72.58 | Extracting file: starttinyearthmoons.wav
DOWNLOADUTILITY | DEBUG | 09:21:57 | 72.58 | Extracting file: Test55.mp3
DOWNLOADUTILITY | DEBUG | 09:21:57 | 72.58 | Extracting file: tinyearthmoon.wav
DOWNLOADUTILITY | DEBUG | 09:21:57 | 72.58 | Extracting file: demo10.json
DOWNLOADUTILITY | DEBUG | 09:21:57 | 72.58 | Extracting file: 2k_earth_daymap.jpg
DOWNLOADUTILITY | DEBUG | 09:21:57 | 72.58 | Extracting file: 2k_moon.jpg
DOWNLOADUTILITY | DEBUG | 09:21:57 | 72.58 | Extracting file: 2k_sun.jpg
DOWNLOADUTILITY | DEBUG | 09:21:57 | 72.58 | Extracting file: balldimpled.png
MEDIACATALOGUE | DEBUG | 09:21:57 | 72.58 | Started Initializing Media Catlogue, 60 resources to load
MEDIACATALOGUE | DEBUG | 09:21:57 | 72.58 | Started loading file: basketball.wav
MEDIACATALOGUE | DEBUG | 09:21:57 | 72.93 | Started loading file: bigearthmoon.wav
MEDIACATALOGUE | DEBUG | 09:21:58 | 72.97 | Started loading file: Grab.wav
MEDIACATALOGUE | DEBUG | 09:21:58 | 72.98 | Started loading file: introduction.wav
MEDIACATALOGUE | DEBUG | 09:21:58 | 73 | Started loading file: labintro.wav
MEDIACATALOGUE | DEBUG | 09:21:58 | 73.02 | Started loading file: newfinalie.wav
MEDIACATALOGUE | DEBUG | 09:21:58 | 73.03 | Started loading file: not_in_order1.wav
MEDIACATALOGUE | DEBUG | 09:21:58 | 73.05 | Started loading file: not_in_order2.wav
MEDIACATALOGUE | DEBUG | 09:21:58 | 73.07 | Started loading file: not_in_order3.wav
MEDIACATALOGUE | DEBUG | 09:21:58 | 73.08 | Started loading file: Release.wav
MEDIACATALOGUE | DEBUG | 09:21:58 | 73.1 | Started loading file: seeing the moon.wav
MEDIACATALOGUE | DEBUG | 09:21:58 | 73.13 | Started loading file: sorting_instructions.wav
MEDIACATALOGUE | DEBUG | 09:21:58 | 73.17 | Started loading file: sort-nicejob.wav
MEDIACATALOGUE | DEBUG | 09:21:58 | 73.19 | Started loading file: startbasketball.mp3
MEDIACATALOGUE | DEBUG | 09:21:58 | 73.2 | Started loading file: startsim.wav
MEDIACATALOGUE | DEBUG | 09:21:58 | 73.28 | Started loading file: starttinyearthmoons.wav
MEDIACATALOGUE | DEBUG | 09:21:58 | 73.3 | Started loading file: Test55.mp3
MEDIACATALOGUE | DEBUG | 09:22:03 | 73.39 | Started loading file: tinyearthmoon.wav
MEDIACATALOGUE | DEBUG | 09:22:03 | 73.74 | Started loading file: mixkit-game-bonus-reached-2065.wav
MEDIACATALOGUE | DEBUG | 09:22:03 | 73.75 | Started loading file: moonlab_1_1_0.wav
MEDIACATALOGUE | DEBUG | 09:22:03 | 73.77 | Started loading file: moonlab_1_10_0.wav
MEDIACATALOGUE | DEBUG | 09:22:03 | 73.79 | Started loading file: moonlab_1_11_0.wav
MEDIACATALOGUE | DEBUG | 09:22:03 | 73.8 | Started loading file: moonlab_1_2_0.wav
MEDIACATALOGUE | DEBUG | 09:22:03 | 73.82 | Started loading file: moonlab_1_3_0.wav
MEDIACATALOGUE | DEBUG | 09:22:03 | 73.83 | Started loading file: moonlab_1_4_0.wav
MEDIACATALOGUE | DEBUG | 09:22:03 | 73.85 | Started loading file: moonlab_1_5_0.wav
MEDIACATALOGUE | DEBUG | 09:22:03 | 73.87 | Started loading file: moonlab_1_6_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 73.9 | Started loading file: moonlab_1_7_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 73.94 | Started loading file: moonlab_1_7_notused.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 73.96 | Started loading file: moonlab_1_8_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 73.97 | Started loading file: moonlab_1_9_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.01 | Started loading file: moonlab_2_0_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.05 | Started loading file: moonlab_2_1_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.08 | Started loading file: moonlab_2_10_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.1 | Started loading file: moonlab_2_11_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.12 | Started loading file: moonlab_2_2_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.15 | Started loading file: moonlab_2_20_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.17 | Started loading file: moonlab_2_3_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.19 | Started loading file: moonlab_2_4_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.21 | Started loading file: moonlab_2_5_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.22 | Started loading file: moonlab_2_6_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.24 | Started loading file: moonlab_2_7_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.26 | Started loading file: moonlab_2_8_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.27 | Started loading file: moonlab_2_9_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.29 | Started loading file: moonlab_3_0_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.32 | Started loading file: moonlab_3_1_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.34 | Started loading file: moonlab_4_0_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.38 | Started loading file: moonlab_5_0_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.41 | Started loading file: moonlab_6_0_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.45 | Started loading file: moonlab_7_0_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.46 | Started loading file: moonlab_7_1_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.48 | Started loading file: moonlab_7_2_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.5 | Started loading file: moonlab_7_3_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.51 | Started loading file: moonlab_7_4_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.53 | Started loading file: moonlab_7_5_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.55 | Started loading file: moonlab_7_6_0.wav
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.56 | Started loading file: 2k_earth_daymap.jpg
MEDIACATALOGUE | DEBUG | 09:22:04 | 74.83 | Started loading file: 2k_moon.jpg
MEDIACATALOGUE | DEBUG | 09:22:05 | 75.11 | Started loading file: 2k_sun.jpg
MEDIACATALOGUE | DEBUG | 09:22:05 | 75.39 | Started loading file: balldimpled.png
LOGINMANAGER | TRACE | 09:22:05 | 75.44 | InitializeLabManager()
LABMANAGER | TRACE | 09:22:05 | 75.44 | Initialize()
LABMANAGER | STATE START | 09:22:05 | 75.44 | Module 0
LIGHTINGCONTROL | TRACE | 09:22:05 | 75.44 | saveLights()
LIGHTINGCONTROL | TRACE | 09:22:05 | 75.44 | sunlight()
BRIDGE | DEBUG | 09:22:05 | 75.44 | Creating object: Sun, type: Prefabs/SunPrefab
BRIDGE | DEBUG | 09:22:05 | 75.44 | Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:05 | 75.44 | Adding components: 
BRIDGE | DEBUG | 09:22:05 | 75.44 | Mesh bounding box: Center: (-39.0, -0.2, -2.2), Extents: (2.6, 2.5, 2.6)
BRIDGE | DEBUG | 09:22:05 | 75.44 | Creating object: Earth, type: Prefabs/moveableSphere
BRIDGE | DEBUG | 09:22:05 | 75.44 | Position: (0.0, 0.0, 1.5), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:05 | 75.44 | Adding components: {"name": "simpleRotation", "timeRate": 1.0, "rotationTime": 2.0} 
BRIDGE | DEBUG | 09:22:05 | 75.44 | Mesh bounding box: Center: (-0.1, -0.2, 1.4), Extents: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:05 | 75.44 | Creating object: Moon, type: Prefabs/moveableSphere
BRIDGE | DEBUG | 09:22:05 | 75.44 | Position: (2.4, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:05 | 75.44 | Adding components: {"name": "simpleOrbit", "moonPosition": {"x": 2.4, "y": 0.0, "z": 1.5}, "orbitalPeriod": 56.0, "timeRate": 1.0, "orbitalScale": 1.0, "synchronousRotation": true} 
BRIDGE | DEBUG | 09:22:05 | 75.44 | Mesh bounding box: Center: (2.3, -0.2, 1.6), Extents: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:05 | 75.44 | Creating object: earthLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 09:22:05 | 75.44 | Position: (0.0, 2.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:05 | 75.44 | Creating object: earthSizeLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 09:22:05 | 75.44 | Position: (0.0, -2.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:06 | 75.44 | Creating object: moonLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 09:22:06 | 75.44 | Position: (0.0, 4.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE | DEBUG | 09:22:06 | 75.44 | Creating object: moonSizeLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 09:22:06 | 75.44 | Position: (0.0, -4.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE | DEBUG | 09:22:06 | 75.44 | Creating object: moonDistanceLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 09:22:06 | 75.44 | Position: (45.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 180.0, 0.0)
BRIDGE | DEBUG | 09:22:06 | 75.44 | Creating object: taskLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 09:22:06 | 75.44 | Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:06 | 75.44 | Creating object: sectionLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 09:22:06 | 75.44 | Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:06 | 75.44 | Creating object: brbNextModule, type: Prefabs/demoButtonPrefab
BRIDGE | DEBUG | 09:22:06 | 75.44 | Position: (1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 09:22:06 | 75.44 | Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE | DEBUG | 09:22:06 | 75.44 | Creating object: brbNextModuleLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 09:22:06 | 75.44 | Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 09:22:06 | 75.44 | Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab
BRIDGE | DEBUG | 09:22:06 | 75.44 | Position: (-1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 09:22:06 | 75.44 | Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE | DEBUG | 09:22:06 | 75.44 | Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 09:22:06 | 75.44 | Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 09:22:06 | 75.44 | Creating object: brbNextClip, type: Prefabs/demoButtonPrefab
BRIDGE | DEBUG | 09:22:06 | 75.44 | Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 09:22:06 | 75.44 | Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE | DEBUG | 09:22:06 | 75.44 | Creating object: brbNextClipLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 09:22:06 | 75.44 | Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 09:22:06 | 75.44 | Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab
BRIDGE | DEBUG | 09:22:06 | 75.44 | Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 09:22:06 | 75.44 | Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE | DEBUG | 09:22:06 | 75.44 | Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 09:22:06 | 75.44 | Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
DEMOSEQUENCE | START STATE | 09:22:06 | 75.44 | clip1
BRIDGE | DEBUG | 09:22:06 | 75.44 | Creating object: taskLabel, type: 
BRIDGE | DEBUG | 09:22:06 | 75.44 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:06 | 75.44 | Creating object: MainInstructions, type: 
BRIDGE | DEBUG | 09:22:06 | 75.44 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:06 | 75.44 | Creating object: brbPreviousClip, type: 
BRIDGE | DEBUG | 09:22:06 | 75.44 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:06 | 75.44 | Creating object: brbNextClip, type: 
BRIDGE | DEBUG | 09:22:06 | 75.44 | Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:06 | 75.44 | Creating object: brbNextModule, type: 
BRIDGE | DEBUG | 09:22:06 | 75.44 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE | START STATE | 09:22:13 | 82.17 | clip2
BRIDGE | DEBUG | 09:22:13 | 82.17 | Creating object: taskLabel, type: 
BRIDGE | DEBUG | 09:22:13 | 82.17 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:13 | 82.17 | Mesh bounding box: Center: (-0.1, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:13 | 82.17 | Creating object: earthSizeLabel, type: 
BRIDGE | DEBUG | 09:22:13 | 82.17 | Position: (0.0, 0.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:13 | 82.17 | Mesh bounding box: Center: (-0.1, -0.3, 1.4), Extents: (0.2, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:13 | 82.17 | Creating object: brbPreviousClip, type: 
BRIDGE | DEBUG | 09:22:13 | 82.17 | Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:13 | 82.17 | Creating object: brbNextClip, type: 
BRIDGE | DEBUG | 09:22:13 | 82.17 | Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:13 | 82.17 | Creating object: brbNextModule, type: 
BRIDGE | DEBUG | 09:22:13 | 82.17 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE | START STATE | 09:22:14 | 83.32 | clip3
BRIDGE | DEBUG | 09:22:14 | 83.32 | Creating object: taskLabel, type: 
BRIDGE | DEBUG | 09:22:14 | 83.32 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:14 | 83.32 | Mesh bounding box: Center: (-0.1, 0.4, 2.4), Extents: (0.2, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:14 | 83.32 | Creating object: moonSizeLabel, type: 
BRIDGE | DEBUG | 09:22:14 | 83.32 | Position: (0.0, 0.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:15 | 83.32 | Mesh bounding box: Center: (-2.3, -0.2, 0.5), Extents: (0.0, 0.0, 0.1)
BRIDGE | DEBUG | 09:22:15 | 83.32 | Creating object: brbPreviousClip, type: 
BRIDGE | DEBUG | 09:22:15 | 83.32 | Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:15 | 83.32 | Creating object: brbNextClip, type: 
BRIDGE | DEBUG | 09:22:15 | 83.32 | Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 09:22:15 | 83.32 | Creating object: brbNextModule, type: 
