LOGINMANAGER | STATE START | 15:39:57 | 3.83 | Introduction
LABLOGGER | INITIALIZE LOG | 15:41:33 | 61.76 | Log file for student: User_150,  M00000150.
LOGINMANAGER | DEBUG | 15:41:33 | 61.76 | Student authenticated: User 150, M00000150
LOGINMANAGER | STATE START | 15:41:33 | 61.76 | Lab Selection
LOGINMANAGER | TRACE | 15:41:33 | 61.76 | GenerateLabListUI()
LOGINMANAGER | TRACE | 15:41:39 | 67.67 | LabSelected()
LOGINMANAGER | DEBUG | 15:41:39 | 67.67 | Lab Selected: 1, Moon Lab
LOGINMANAGER | STATE START | 15:41:39 | 67.67 | Lab Initiation
DOWNLOADUTILITY | DEBUG | 15:41:39 | 67.67 | Starting download of file $/documents/C2/lab_resources/TestLab.zip from url: https://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip
DOWNLOADUTILITY | DEBUG | 15:41:39 | 67.67 | Inside download coroutine, URL: https://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip, path: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | DEBUG | 15:41:45 | 74.3 | Successfully downloaded /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | TRACE | 15:41:45 | 74.3 | Starting to extract file: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | DEBUG | 15:41:45 | 74.3 | Number of entries to extract: 64
DOWNLOADUTILITY | DEBUG | 15:41:45 | 74.3 | Extracting file: basketball.wav
DOWNLOADUTILITY | DEBUG | 15:41:45 | 74.3 | Extracting file: bigearthmoon.wav
DOWNLOADUTILITY | DEBUG | 15:41:45 | 74.3 | Extracting file: Grab.wav
DOWNLOADUTILITY | DEBUG | 15:41:45 | 74.3 | Extracting file: introduction.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: labintro.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: mixkit-game-bonus-reached-2065.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: moonlab_1_1_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: moonlab_1_10_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: moonlab_1_11_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: moonlab_1_2_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: moonlab_1_3_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: moonlab_1_4_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: moonlab_1_5_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: moonlab_1_6_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: moonlab_1_7_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: moonlab_1_7_notused.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: moonlab_1_8_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: moonlab_1_9_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: moonlab_2_0_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: moonlab_2_1_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: moonlab_2_10_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: moonlab_2_11_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: moonlab_2_2_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: moonlab_2_20_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:46 | 74.3 | Extracting file: moonlab_2_3_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: moonlab_2_4_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: moonlab_2_5_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: moonlab_2_6_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: moonlab_2_7_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: moonlab_2_8_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: moonlab_2_9_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: moonlab_3_0_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: moonlab_3_1_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: moonlab_4_0_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: moonlab_5_0_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: moonlab_6_0_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: moonlab_7_0_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: moonlab_7_1_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: moonlab_7_2_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: moonlab_7_3_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: moonlab_7_4_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: moonlab_7_5_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: moonlab_7_6_0.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: newfinalie.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: not_in_order1.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: not_in_order2.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: not_in_order3.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: Release.wav
DOWNLOADUTILITY | DEBUG | 15:41:47 | 74.3 | Extracting file: seeing the moon.wav
DOWNLOADUTILITY | DEBUG | 15:41:48 | 74.3 | Extracting file: sorting_instructions.wav
DOWNLOADUTILITY | DEBUG | 15:41:48 | 74.3 | Extracting file: sort-nicejob.wav
DOWNLOADUTILITY | DEBUG | 15:41:48 | 74.3 | Extracting file: startbasketball.mp3
DOWNLOADUTILITY | DEBUG | 15:41:48 | 74.3 | Extracting file: startsim.wav
DOWNLOADUTILITY | DEBUG | 15:41:48 | 74.3 | Extracting file: starttinyearthmoons.wav
DOWNLOADUTILITY | DEBUG | 15:41:48 | 74.3 | Extracting file: Test55.mp3
DOWNLOADUTILITY | DEBUG | 15:41:48 | 74.3 | Extracting file: tinyearthmoon.wav
DOWNLOADUTILITY | DEBUG | 15:41:48 | 74.3 | Extracting file: demo10.json
DOWNLOADUTILITY | DEBUG | 15:41:48 | 74.3 | Extracting file: 2k_earth_daymap.jpg
DOWNLOADUTILITY | DEBUG | 15:41:48 | 74.3 | Extracting file: 2k_moon.jpg
DOWNLOADUTILITY | DEBUG | 15:41:48 | 74.3 | Extracting file: 2k_sun.jpg
DOWNLOADUTILITY | DEBUG | 15:41:48 | 74.3 | Extracting file: balldimpled.png
MEDIACATALOGUE | DEBUG | 15:41:48 | 74.3 | Started Initializing Media Catlogue, 60 resources to load
MEDIACATALOGUE | DEBUG | 15:41:48 | 74.3 | Started loading file: basketball.wav
MEDIACATALOGUE | DEBUG | 15:41:49 | 74.65 | Started loading file: bigearthmoon.wav
MEDIACATALOGUE | DEBUG | 15:41:49 | 74.69 | Started loading file: Grab.wav
MEDIACATALOGUE | DEBUG | 15:41:49 | 74.7 | Started loading file: introduction.wav
MEDIACATALOGUE | DEBUG | 15:41:49 | 74.72 | Started loading file: labintro.wav
MEDIACATALOGUE | DEBUG | 15:41:49 | 74.74 | Started loading file: newfinalie.wav
MEDIACATALOGUE | DEBUG | 15:41:49 | 74.75 | Started loading file: not_in_order1.wav
MEDIACATALOGUE | DEBUG | 15:41:49 | 74.77 | Started loading file: not_in_order2.wav
MEDIACATALOGUE | DEBUG | 15:41:49 | 74.79 | Started loading file: not_in_order3.wav
MEDIACATALOGUE | DEBUG | 15:41:49 | 74.8 | Started loading file: Release.wav
MEDIACATALOGUE | DEBUG | 15:41:49 | 74.82 | Started loading file: seeing the moon.wav
MEDIACATALOGUE | DEBUG | 15:41:49 | 74.85 | Started loading file: sorting_instructions.wav
MEDIACATALOGUE | DEBUG | 15:41:49 | 74.89 | Started loading file: sort-nicejob.wav
MEDIACATALOGUE | DEBUG | 15:41:49 | 74.91 | Started loading file: startbasketball.mp3
MEDIACATALOGUE | DEBUG | 15:41:49 | 74.92 | Started loading file: startsim.wav
MEDIACATALOGUE | DEBUG | 15:41:49 | 75.01 | Started loading file: starttinyearthmoons.wav
MEDIACATALOGUE | DEBUG | 15:41:49 | 75.02 | Started loading file: Test55.mp3
MEDIACATALOGUE | DEBUG | 15:41:54 | 75.11 | Started loading file: tinyearthmoon.wav
MEDIACATALOGUE | DEBUG | 15:41:54 | 75.46 | Started loading file: mixkit-game-bonus-reached-2065.wav
MEDIACATALOGUE | DEBUG | 15:41:54 | 75.47 | Started loading file: moonlab_1_1_0.wav
MEDIACATALOGUE | DEBUG | 15:41:54 | 75.49 | Started loading file: moonlab_1_10_0.wav
MEDIACATALOGUE | DEBUG | 15:41:54 | 75.51 | Started loading file: moonlab_1_11_0.wav
MEDIACATALOGUE | DEBUG | 15:41:54 | 75.52 | Started loading file: moonlab_1_2_0.wav
MEDIACATALOGUE | DEBUG | 15:41:54 | 75.54 | Started loading file: moonlab_1_3_0.wav
MEDIACATALOGUE | DEBUG | 15:41:54 | 75.56 | Started loading file: moonlab_1_4_0.wav
MEDIACATALOGUE | DEBUG | 15:41:54 | 75.57 | Started loading file: moonlab_1_5_0.wav
MEDIACATALOGUE | DEBUG | 15:41:54 | 75.59 | Started loading file: moonlab_1_6_0.wav
MEDIACATALOGUE | DEBUG | 15:41:54 | 75.62 | Started loading file: moonlab_1_7_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 75.66 | Started loading file: moonlab_1_7_notused.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 75.67 | Started loading file: moonlab_1_8_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 75.69 | Started loading file: moonlab_1_9_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 75.72 | Started loading file: moonlab_2_0_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 75.76 | Started loading file: moonlab_2_1_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 75.78 | Started loading file: moonlab_2_10_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 75.79 | Started loading file: moonlab_2_11_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 75.81 | Started loading file: moonlab_2_2_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 75.84 | Started loading file: moonlab_2_20_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 75.86 | Started loading file: moonlab_2_3_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 75.88 | Started loading file: moonlab_2_4_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 75.89 | Started loading file: moonlab_2_5_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 75.91 | Started loading file: moonlab_2_6_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 75.93 | Started loading file: moonlab_2_7_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 75.94 | Started loading file: moonlab_2_8_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 75.96 | Started loading file: moonlab_2_9_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 75.98 | Started loading file: moonlab_3_0_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 76.01 | Started loading file: moonlab_3_1_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 76.03 | Started loading file: moonlab_4_0_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 76.06 | Started loading file: moonlab_5_0_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 76.1 | Started loading file: moonlab_6_0_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 76.13 | Started loading file: moonlab_7_0_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 76.15 | Started loading file: moonlab_7_1_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 76.16 | Started loading file: moonlab_7_2_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 76.18 | Started loading file: moonlab_7_3_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 76.2 | Started loading file: moonlab_7_4_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 76.21 | Started loading file: moonlab_7_5_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 76.23 | Started loading file: moonlab_7_6_0.wav
MEDIACATALOGUE | DEBUG | 15:41:55 | 76.25 | Started loading file: 2k_earth_daymap.jpg
MEDIACATALOGUE | DEBUG | 15:41:55 | 76.49 | Started loading file: 2k_moon.jpg
MEDIACATALOGUE | DEBUG | 15:41:56 | 76.76 | Started loading file: 2k_sun.jpg
MEDIACATALOGUE | DEBUG | 15:41:56 | 77.03 | Started loading file: balldimpled.png
LOGINMANAGER | TRACE | 15:41:56 | 77.09 | InitializeLabManager()
LABMANAGER | TRACE | 15:41:56 | 77.09 | Initialize()
LABMANAGER | STATE START | 15:41:56 | 77.09 | Module 0
LIGHTINGCONTROL | TRACE | 15:41:56 | 77.09 | saveLights()
LIGHTINGCONTROL | TRACE | 15:41:56 | 77.09 | sunlight()
BRIDGE | DEBUG | 15:41:56 | 77.09 | Creating object: Sun, type: Prefabs/SunPrefab
BRIDGE | DEBUG | 15:41:56 | 77.09 | Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:41:56 | 77.09 | Adding components: 
BRIDGE | DEBUG | 15:41:56 | 77.09 | Mesh bounding box: Center: (6.2, 0.0, 37.9), Extents: (2.8, 2.5, 2.8)
BRIDGE | DEBUG | 15:41:56 | 77.09 | Creating object: Earth, type: Prefabs/moveableSphere
BRIDGE | DEBUG | 15:41:56 | 77.09 | Position: (0.0, 0.0, 1.5), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:41:56 | 77.09 | Adding components: {"name": "simpleRotation", "timeRate": 1.0, "rotationTime": 2.0} 
BRIDGE | DEBUG | 15:41:56 | 77.09 | Mesh bounding box: Center: (2.2, 0.0, -0.9), Extents: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:41:56 | 77.09 | Creating object: Moon, type: Prefabs/moveableSphere
BRIDGE | DEBUG | 15:41:56 | 77.09 | Position: (2.4, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:41:56 | 77.09 | Adding components: {"name": "simpleOrbit", "moonPosition": {"x": 2.4, "y": 0.0, "z": 1.5}, "orbitalPeriod": 56.0, "timeRate": 1.0, "orbitalScale": 1.0, "synchronousRotation": true} 
BRIDGE | DEBUG | 15:41:56 | 77.09 | Mesh bounding box: Center: (1.9, 0.0, -3.3), Extents: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:41:56 | 77.09 | Creating object: earthLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:41:56 | 77.09 | Position: (0.0, 2.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:41:56 | 77.09 | Creating object: earthSizeLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:41:56 | 77.09 | Position: (0.0, -2.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:41:56 | 77.09 | Creating object: moonLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:41:56 | 77.09 | Position: (0.0, 4.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE | DEBUG | 15:41:56 | 77.09 | Creating object: moonSizeLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:41:56 | 77.09 | Position: (0.0, -4.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE | DEBUG | 15:41:56 | 77.09 | Creating object: moonDistanceLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:41:56 | 77.09 | Position: (45.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 180.0, 0.0)
BRIDGE | DEBUG | 15:41:56 | 77.09 | Creating object: taskLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:41:57 | 77.09 | Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:41:57 | 77.09 | Creating object: sectionLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:41:57 | 77.09 | Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:41:57 | 77.09 | Creating object: brbNextModule, type: Prefabs/demoButtonPrefab
BRIDGE | DEBUG | 15:41:57 | 77.09 | Position: (1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 15:41:57 | 77.09 | Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE | DEBUG | 15:41:57 | 77.09 | Creating object: brbNextModuleLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:41:57 | 77.09 | Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 15:41:57 | 77.09 | Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab
BRIDGE | DEBUG | 15:41:57 | 77.09 | Position: (-1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 15:41:57 | 77.09 | Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE | DEBUG | 15:41:57 | 77.09 | Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:41:57 | 77.09 | Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 15:41:57 | 77.09 | Creating object: brbNextClip, type: Prefabs/demoButtonPrefab
BRIDGE | DEBUG | 15:41:57 | 77.09 | Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 15:41:57 | 77.09 | Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE | DEBUG | 15:41:57 | 77.09 | Creating object: brbNextClipLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:41:57 | 77.09 | Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 15:41:57 | 77.09 | Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab
BRIDGE | DEBUG | 15:41:57 | 77.09 | Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 15:41:57 | 77.09 | Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE | DEBUG | 15:41:57 | 77.09 | Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:41:57 | 77.09 | Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
DEMOSEQUENCE | START STATE | 15:41:57 | 77.09 | clip1
BRIDGE | DEBUG | 15:41:57 | 77.09 | Creating object: taskLabel, type: 
BRIDGE | DEBUG | 15:41:57 | 77.09 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:41:57 | 77.09 | Creating object: MainInstructions, type: 
BRIDGE | DEBUG | 15:41:57 | 77.09 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:41:57 | 77.09 | Creating object: brbPreviousClip, type: 
BRIDGE | DEBUG | 15:41:57 | 77.09 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:41:57 | 77.09 | Creating object: brbNextClip, type: 
BRIDGE | DEBUG | 15:41:57 | 77.09 | Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:41:57 | 77.09 | Creating object: brbNextModule, type: 
BRIDGE | DEBUG | 15:41:57 | 77.09 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE | START STATE | 15:43:26 | 165.71 | clip2
BRIDGE | DEBUG | 15:43:26 | 165.71 | Creating object: taskLabel, type: 
BRIDGE | DEBUG | 15:43:26 | 165.71 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:43:26 | 165.71 | Mesh bounding box: Center: (3.2, 0.6, -1.1), Extents: (0.0, 0.0, 0.2)
BRIDGE | DEBUG | 15:43:26 | 165.71 | Creating object: earthSizeLabel, type: 
BRIDGE | DEBUG | 15:43:26 | 165.71 | Position: (0.0, 0.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:43:26 | 165.71 | Mesh bounding box: Center: (1.2, -0.2, -1.1), Extents: (0.2, 0.0, 0.0)
BRIDGE | DEBUG | 15:43:26 | 165.71 | Creating object: brbPreviousClip, type: 
BRIDGE | DEBUG | 15:43:26 | 165.71 | Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:43:26 | 165.71 | Creating object: brbNextClip, type: 
BRIDGE | DEBUG | 15:43:26 | 165.71 | Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:43:26 | 165.71 | Creating object: brbNextModule, type: 
BRIDGE | DEBUG | 15:43:26 | 165.71 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE | START STATE | 15:44:09 | 208.97 | clip3
BRIDGE | DEBUG | 15:44:09 | 208.97 | Creating object: taskLabel, type: 
BRIDGE | DEBUG | 15:44:09 | 208.97 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:44:09 | 208.97 | Mesh bounding box: Center: (3.2, 0.6, -1.1), Extents: (0.0, 0.0, 0.2)
BRIDGE | DEBUG | 15:44:10 | 208.97 | Creating object: moonSizeLabel, type: 
BRIDGE | DEBUG | 15:44:10 | 208.97 | Position: (0.0, 0.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:44:10 | 208.97 | Mesh bounding box: Center: (-1.2, -0.1, -1.5), Extents: (0.0, 0.0, 0.1)
BRIDGE | DEBUG | 15:44:10 | 208.97 | Creating object: brbPreviousClip, type: 
BRIDGE | DEBUG | 15:44:10 | 208.97 | Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:44:10 | 208.97 | Creating object: brbNextClip, type: 
BRIDGE | DEBUG | 15:44:10 | 208.97 | Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:44:10 | 208.97 | Creating object: brbNextModule, type: 
