LOGINMANAGER | STATE START | 15:30:44 | 3.83 | Introduction
AUTHENTICATE | DEBUG | 15:32:09 | 75.64 | Attempting to authenticate pin: 000000
AUTHENTICATE | DEBUG | 15:32:09 | 75.64 | Attempting to authenticate pin: 000000
AUTHENTICATE | DEBUG | 15:32:09 | 75.64 | Attempting to authenticate pin: 000000
LABLOGGER | INITIALIZE LOG | 15:32:09 | 75.64 | Log file for student: Guest_Guest,  M00000000.
LOGINMANAGER | DEBUG | 15:32:09 | 75.64 | Student authenticated: Guest Guest, M00000000
LOGINMANAGER | STATE START | 15:32:09 | 75.64 | Lab Selection
LOGINMANAGER | TRACE | 15:32:09 | 75.64 | GenerateLabListUI()
LOGINMANAGER | TRACE | 15:32:17 | 83.05 | LabSelected()
LOGINMANAGER | DEBUG | 15:32:17 | 83.05 | Lab Selected: 1, Moon Lab
LOGINMANAGER | STATE START | 15:32:17 | 83.05 | Lab Initiation
DOWNLOADUTILITY | DEBUG | 15:32:17 | 83.05 | Starting download of file $/documents/C2/lab_resources/TestLab.zip from url: https://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip
DOWNLOADUTILITY | DEBUG | 15:32:17 | 83.05 | Inside download coroutine, URL: https://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip, path: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | DEBUG | 15:32:23 | 89.37 | Successfully downloaded /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | TRACE | 15:32:23 | 89.37 | Starting to extract file: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY | DEBUG | 15:32:23 | 89.37 | Number of entries to extract: 64
DOWNLOADUTILITY | DEBUG | 15:32:23 | 89.37 | Extracting file: basketball.wav
DOWNLOADUTILITY | DEBUG | 15:32:23 | 89.37 | Extracting file: bigearthmoon.wav
DOWNLOADUTILITY | DEBUG | 15:32:23 | 89.37 | Extracting file: Grab.wav
DOWNLOADUTILITY | DEBUG | 15:32:23 | 89.37 | Extracting file: introduction.wav
DOWNLOADUTILITY | DEBUG | 15:32:24 | 89.37 | Extracting file: labintro.wav
DOWNLOADUTILITY | DEBUG | 15:32:24 | 89.37 | Extracting file: mixkit-game-bonus-reached-2065.wav
DOWNLOADUTILITY | DEBUG | 15:32:24 | 89.37 | Extracting file: moonlab_1_1_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:24 | 89.37 | Extracting file: moonlab_1_10_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:24 | 89.37 | Extracting file: moonlab_1_11_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:24 | 89.37 | Extracting file: moonlab_1_2_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:24 | 89.37 | Extracting file: moonlab_1_3_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:24 | 89.37 | Extracting file: moonlab_1_4_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:24 | 89.37 | Extracting file: moonlab_1_5_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:24 | 89.37 | Extracting file: moonlab_1_6_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:24 | 89.37 | Extracting file: moonlab_1_7_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:24 | 89.37 | Extracting file: moonlab_1_7_notused.wav
DOWNLOADUTILITY | DEBUG | 15:32:24 | 89.37 | Extracting file: moonlab_1_8_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:24 | 89.37 | Extracting file: moonlab_1_9_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:24 | 89.37 | Extracting file: moonlab_2_0_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:24 | 89.37 | Extracting file: moonlab_2_1_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:24 | 89.37 | Extracting file: moonlab_2_10_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:24 | 89.37 | Extracting file: moonlab_2_11_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_2_2_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_2_20_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_2_3_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_2_4_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_2_5_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_2_6_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_2_7_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_2_8_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_2_9_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_3_0_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_3_1_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_4_0_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_5_0_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_6_0_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_7_0_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_7_1_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_7_2_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_7_3_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_7_4_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_7_5_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: moonlab_7_6_0.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: newfinalie.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: not_in_order1.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: not_in_order2.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: not_in_order3.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: Release.wav
DOWNLOADUTILITY | DEBUG | 15:32:25 | 89.37 | Extracting file: seeing the moon.wav
DOWNLOADUTILITY | DEBUG | 15:32:26 | 89.37 | Extracting file: sorting_instructions.wav
DOWNLOADUTILITY | DEBUG | 15:32:26 | 89.37 | Extracting file: sort-nicejob.wav
DOWNLOADUTILITY | DEBUG | 15:32:26 | 89.37 | Extracting file: startbasketball.mp3
DOWNLOADUTILITY | DEBUG | 15:32:26 | 89.37 | Extracting file: startsim.wav
DOWNLOADUTILITY | DEBUG | 15:32:26 | 89.37 | Extracting file: starttinyearthmoons.wav
DOWNLOADUTILITY | DEBUG | 15:32:26 | 89.37 | Extracting file: Test55.mp3
DOWNLOADUTILITY | DEBUG | 15:32:26 | 89.37 | Extracting file: tinyearthmoon.wav
DOWNLOADUTILITY | DEBUG | 15:32:26 | 89.37 | Extracting file: demo10.json
DOWNLOADUTILITY | DEBUG | 15:32:26 | 89.37 | Extracting file: 2k_earth_daymap.jpg
DOWNLOADUTILITY | DEBUG | 15:32:26 | 89.37 | Extracting file: 2k_moon.jpg
DOWNLOADUTILITY | DEBUG | 15:32:26 | 89.37 | Extracting file: 2k_sun.jpg
DOWNLOADUTILITY | DEBUG | 15:32:26 | 89.37 | Extracting file: balldimpled.png
MEDIACATALOGUE | DEBUG | 15:32:26 | 89.37 | Started Initializing Media Catlogue, 60 resources to load
MEDIACATALOGUE | DEBUG | 15:32:26 | 89.37 | Started loading file: basketball.wav
MEDIACATALOGUE | DEBUG | 15:32:27 | 89.72 | Started loading file: bigearthmoon.wav
MEDIACATALOGUE | DEBUG | 15:32:27 | 89.76 | Started loading file: Grab.wav
MEDIACATALOGUE | DEBUG | 15:32:27 | 89.77 | Started loading file: introduction.wav
MEDIACATALOGUE | DEBUG | 15:32:27 | 89.79 | Started loading file: labintro.wav
MEDIACATALOGUE | DEBUG | 15:32:27 | 89.81 | Started loading file: newfinalie.wav
MEDIACATALOGUE | DEBUG | 15:32:27 | 89.82 | Started loading file: not_in_order1.wav
MEDIACATALOGUE | DEBUG | 15:32:27 | 89.84 | Started loading file: not_in_order2.wav
MEDIACATALOGUE | DEBUG | 15:32:27 | 89.86 | Started loading file: not_in_order3.wav
MEDIACATALOGUE | DEBUG | 15:32:27 | 89.87 | Started loading file: Release.wav
MEDIACATALOGUE | DEBUG | 15:32:27 | 89.89 | Started loading file: seeing the moon.wav
MEDIACATALOGUE | DEBUG | 15:32:27 | 89.92 | Started loading file: sorting_instructions.wav
MEDIACATALOGUE | DEBUG | 15:32:27 | 89.96 | Started loading file: sort-nicejob.wav
MEDIACATALOGUE | DEBUG | 15:32:27 | 89.98 | Started loading file: startbasketball.mp3
MEDIACATALOGUE | DEBUG | 15:32:27 | 89.99 | Started loading file: startsim.wav
MEDIACATALOGUE | DEBUG | 15:32:27 | 90.08 | Started loading file: starttinyearthmoons.wav
MEDIACATALOGUE | DEBUG | 15:32:27 | 90.09 | Started loading file: Test55.mp3
MEDIACATALOGUE | DEBUG | 15:32:32 | 90.18 | Started loading file: tinyearthmoon.wav
MEDIACATALOGUE | DEBUG | 15:32:32 | 90.53 | Started loading file: mixkit-game-bonus-reached-2065.wav
MEDIACATALOGUE | DEBUG | 15:32:32 | 90.54 | Started loading file: moonlab_1_1_0.wav
MEDIACATALOGUE | DEBUG | 15:32:32 | 90.56 | Started loading file: moonlab_1_10_0.wav
MEDIACATALOGUE | DEBUG | 15:32:32 | 90.58 | Started loading file: moonlab_1_11_0.wav
MEDIACATALOGUE | DEBUG | 15:32:32 | 90.59 | Started loading file: moonlab_1_2_0.wav
MEDIACATALOGUE | DEBUG | 15:32:32 | 90.61 | Started loading file: moonlab_1_3_0.wav
MEDIACATALOGUE | DEBUG | 15:32:32 | 90.63 | Started loading file: moonlab_1_4_0.wav
MEDIACATALOGUE | DEBUG | 15:32:32 | 90.64 | Started loading file: moonlab_1_5_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 90.66 | Started loading file: moonlab_1_6_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 90.69 | Started loading file: moonlab_1_7_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 90.71 | Started loading file: moonlab_1_7_notused.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 90.73 | Started loading file: moonlab_1_8_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 90.74 | Started loading file: moonlab_1_9_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 90.78 | Started loading file: moonlab_2_0_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 90.81 | Started loading file: moonlab_2_1_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 90.83 | Started loading file: moonlab_2_10_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 90.85 | Started loading file: moonlab_2_11_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 90.86 | Started loading file: moonlab_2_2_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 90.88 | Started loading file: moonlab_2_20_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 90.9 | Started loading file: moonlab_2_3_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 90.92 | Started loading file: moonlab_2_4_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 90.93 | Started loading file: moonlab_2_5_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 90.95 | Started loading file: moonlab_2_6_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 90.97 | Started loading file: moonlab_2_7_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 90.98 | Started loading file: moonlab_2_8_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 91 | Started loading file: moonlab_2_9_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 91.02 | Started loading file: moonlab_3_0_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 91.05 | Started loading file: moonlab_3_1_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 91.07 | Started loading file: moonlab_4_0_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 91.1 | Started loading file: moonlab_5_0_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 91.14 | Started loading file: moonlab_6_0_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 91.17 | Started loading file: moonlab_7_0_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 91.19 | Started loading file: moonlab_7_1_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 91.2 | Started loading file: moonlab_7_2_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 91.22 | Started loading file: moonlab_7_3_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 91.24 | Started loading file: moonlab_7_4_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 91.25 | Started loading file: moonlab_7_5_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 91.27 | Started loading file: moonlab_7_6_0.wav
MEDIACATALOGUE | DEBUG | 15:32:33 | 91.29 | Started loading file: 2k_earth_daymap.jpg
MEDIACATALOGUE | DEBUG | 15:32:33 | 91.53 | Started loading file: 2k_moon.jpg
MEDIACATALOGUE | DEBUG | 15:32:34 | 91.8 | Started loading file: 2k_sun.jpg
MEDIACATALOGUE | DEBUG | 15:32:34 | 92.08 | Started loading file: balldimpled.png
LOGINMANAGER | TRACE | 15:32:34 | 92.13 | InitializeLabManager()
LABMANAGER | TRACE | 15:32:34 | 92.13 | Initialize()
LABMANAGER | STATE START | 15:32:34 | 92.13 | Module 0
LIGHTINGCONTROL | TRACE | 15:32:34 | 92.13 | saveLights()
LIGHTINGCONTROL | TRACE | 15:32:34 | 92.13 | sunlight()
BRIDGE | DEBUG | 15:32:34 | 92.13 | Creating object: Sun, type: Prefabs/SunPrefab
BRIDGE | DEBUG | 15:32:34 | 92.13 | Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:32:34 | 92.13 | Adding components: 
BRIDGE | DEBUG | 15:32:34 | 92.13 | Mesh bounding box: Center: (-38.9, -0.1, 1.0), Extents: (2.6, 2.5, 2.6)
BRIDGE | DEBUG | 15:32:34 | 92.13 | Creating object: Earth, type: Prefabs/moveableSphere
BRIDGE | DEBUG | 15:32:34 | 92.13 | Position: (0.0, 0.0, 1.5), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:32:34 | 92.13 | Adding components: {"name": "simpleRotation", "timeRate": 1.0, "rotationTime": 2.0} 
BRIDGE | DEBUG | 15:32:34 | 92.13 | Mesh bounding box: Center: (0.1, -0.1, 1.5), Extents: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:32:34 | 92.13 | Creating object: Moon, type: Prefabs/moveableSphere
BRIDGE | DEBUG | 15:32:34 | 92.13 | Position: (2.4, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:32:34 | 92.13 | Adding components: {"name": "simpleOrbit", "moonPosition": {"x": 2.4, "y": 0.0, "z": 1.5}, "orbitalPeriod": 56.0, "timeRate": 1.0, "orbitalScale": 1.0, "synchronousRotation": true} 
BRIDGE | DEBUG | 15:32:34 | 92.13 | Mesh bounding box: Center: (2.5, -0.1, 1.4), Extents: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:32:34 | 92.13 | Creating object: earthLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:32:34 | 92.13 | Position: (0.0, 2.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:32:34 | 92.13 | Creating object: earthSizeLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:32:34 | 92.13 | Position: (0.0, -2.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:32:34 | 92.13 | Creating object: moonLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:32:34 | 92.13 | Position: (0.0, 4.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE | DEBUG | 15:32:34 | 92.13 | Creating object: moonSizeLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:32:34 | 92.13 | Position: (0.0, -4.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, -90.0, 0.0)
BRIDGE | DEBUG | 15:32:35 | 92.13 | Creating object: moonDistanceLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:32:35 | 92.13 | Position: (45.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 180.0, 0.0)
BRIDGE | DEBUG | 15:32:35 | 92.13 | Creating object: taskLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:32:35 | 92.13 | Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:32:35 | 92.13 | Creating object: sectionLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:32:35 | 92.13 | Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:32:35 | 92.13 | Creating object: brbNextModule, type: Prefabs/demoButtonPrefab
BRIDGE | DEBUG | 15:32:35 | 92.13 | Position: (1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 15:32:35 | 92.13 | Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE | DEBUG | 15:32:35 | 92.13 | Creating object: brbNextModuleLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:32:35 | 92.13 | Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 15:32:35 | 92.13 | Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab
BRIDGE | DEBUG | 15:32:35 | 92.13 | Position: (-1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 15:32:35 | 92.13 | Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE | DEBUG | 15:32:35 | 92.13 | Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:32:35 | 92.13 | Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 15:32:35 | 92.13 | Creating object: brbNextClip, type: Prefabs/demoButtonPrefab
BRIDGE | DEBUG | 15:32:35 | 92.13 | Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 15:32:35 | 92.13 | Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE | DEBUG | 15:32:35 | 92.13 | Creating object: brbNextClipLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:32:35 | 92.13 | Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 15:32:35 | 92.13 | Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab
BRIDGE | DEBUG | 15:32:35 | 92.13 | Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)
BRIDGE | DEBUG | 15:32:35 | 92.13 | Adding components: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]} 
BRIDGE | DEBUG | 15:32:35 | 92.13 | Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab
BRIDGE | DEBUG | 15:32:35 | 92.13 | Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)
DEMOSEQUENCE | START STATE | 15:32:35 | 92.13 | clip1
BRIDGE | DEBUG | 15:32:35 | 92.13 | Creating object: taskLabel, type: 
BRIDGE | DEBUG | 15:32:35 | 92.13 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:32:35 | 92.13 | Creating object: MainInstructions, type: 
BRIDGE | DEBUG | 15:32:35 | 92.13 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:32:35 | 92.13 | Creating object: brbPreviousClip, type: 
BRIDGE | DEBUG | 15:32:35 | 92.13 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:32:35 | 92.13 | Creating object: brbNextClip, type: 
BRIDGE | DEBUG | 15:32:35 | 92.13 | Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:32:35 | 92.13 | Creating object: brbNextModule, type: 
BRIDGE | DEBUG | 15:32:35 | 92.13 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE | START STATE | 15:35:46 | 282.64 | clip2
BRIDGE | DEBUG | 15:35:46 | 282.64 | Creating object: taskLabel, type: 
BRIDGE | DEBUG | 15:35:46 | 282.64 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:35:46 | 282.64 | Mesh bounding box: Center: (0.1, 0.5, 2.5), Extents: (0.2, 0.0, 0.0)
BRIDGE | DEBUG | 15:35:46 | 282.64 | Creating object: earthSizeLabel, type: 
BRIDGE | DEBUG | 15:35:46 | 282.64 | Position: (0.0, 0.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:35:46 | 282.64 | Mesh bounding box: Center: (0.1, -0.2, 1.4), Extents: (0.0, 0.0, 0.2)
BRIDGE | DEBUG | 15:35:46 | 282.64 | Creating object: brbPreviousClip, type: 
BRIDGE | DEBUG | 15:35:46 | 282.64 | Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:35:46 | 282.64 | Creating object: brbNextClip, type: 
BRIDGE | DEBUG | 15:35:46 | 282.64 | Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:35:46 | 282.64 | Creating object: brbNextModule, type: 
BRIDGE | DEBUG | 15:35:46 | 282.64 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
DEMOSEQUENCE | START STATE | 15:36:16 | 312.95 | clip3
BRIDGE | DEBUG | 15:36:16 | 312.95 | Creating object: taskLabel, type: 
BRIDGE | DEBUG | 15:36:16 | 312.95 | Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:36:16 | 312.95 | Mesh bounding box: Center: (0.1, 0.5, 2.5), Extents: (0.2, 0.0, 0.0)
BRIDGE | DEBUG | 15:36:16 | 312.95 | Creating object: moonSizeLabel, type: 
BRIDGE | DEBUG | 15:36:16 | 312.95 | Position: (0.0, 0.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:36:16 | 312.95 | Mesh bounding box: Center: (-1.3, -0.1, -0.5), Extents: (0.1, 0.0, 0.1)
BRIDGE | DEBUG | 15:36:16 | 312.95 | Creating object: brbPreviousClip, type: 
BRIDGE | DEBUG | 15:36:17 | 312.95 | Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:36:17 | 312.95 | Creating object: brbNextClip, type: 
BRIDGE | DEBUG | 15:36:17 | 312.95 | Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)
BRIDGE | DEBUG | 15:36:17 | 312.95 | Creating object: brbNextModule, type: 
