entity,tag,abstime,reltime,message
DOWNLOADUTILITY,DEBUG,"(8, 41, 25)",94.62, Extracting file: moonlab_1_5_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 25)",94.62, Extracting file: moonlab_1_6_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 25)",94.62, Extracting file: moonlab_1_7_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 25)",94.62, Extracting file: moonlab_1_7_notused.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 25)",94.62, Extracting file: moonlab_1_8_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 25)",94.62, Extracting file: moonlab_1_9_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 25)",94.62, Extracting file: moonlab_2_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_2_1_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_2_10_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_2_11_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_2_2_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_2_20_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_2_3_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_2_4_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_2_5_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_2_6_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_2_7_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_2_8_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_2_9_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_3_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_3_1_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_4_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_5_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_6_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_7_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_7_1_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_7_2_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_7_3_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_7_4_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_7_5_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: moonlab_7_6_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: newfinalie.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: not_in_order1.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: not_in_order2.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 26)",94.62, Extracting file: not_in_order3.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 27)",94.62, Extracting file: Release.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 27)",94.62, Extracting file: seeing the moon.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 27)",94.62, Extracting file: sorting_instructions.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 27)",94.62, Extracting file: sort-nicejob.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 27)",94.62, Extracting file: startbasketball.mp3
DOWNLOADUTILITY,DEBUG,"(8, 41, 27)",94.62, Extracting file: startsim.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 27)",94.62, Extracting file: starttinyearthmoons.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 27)",94.62, Extracting file: Test55.mp3
DOWNLOADUTILITY,DEBUG,"(8, 41, 27)",94.62, Extracting file: tinyearthmoon.wav
DOWNLOADUTILITY,DEBUG,"(8, 41, 27)",94.62, Extracting file: demo10.json
DOWNLOADUTILITY,DEBUG,"(8, 41, 27)",94.62, Extracting file: 2k_earth_daymap.jpg
DOWNLOADUTILITY,DEBUG,"(8, 41, 27)",94.62, Extracting file: 2k_moon.jpg
DOWNLOADUTILITY,DEBUG,"(8, 41, 27)",94.62, Extracting file: 2k_sun.jpg
DOWNLOADUTILITY,DEBUG,"(8, 41, 27)",94.62, Extracting file: balldimpled.png
MEDIACATALOGUE,DEBUG,"(8, 41, 28)",94.62," Started Initializing Media Catlogue, 60 resources to load"
MEDIACATALOGUE,DEBUG,"(8, 41, 28)",94.62, Started loading file: basketball.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 28)",94.97, Started loading file: bigearthmoon.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 28)",95.0, Started loading file: Grab.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 28)",95.02, Started loading file: introduction.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 28)",95.04, Started loading file: labintro.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 28)",95.05, Started loading file: newfinalie.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 28)",95.07, Started loading file: not_in_order1.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 28)",95.09, Started loading file: not_in_order2.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 28)",95.1, Started loading file: not_in_order3.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 28)",95.12, Started loading file: Release.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 28)",95.14, Started loading file: seeing the moon.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 28)",95.17, Started loading file: sorting_instructions.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 28)",95.21, Started loading file: sort-nicejob.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 28)",95.22, Started loading file: startbasketball.mp3
MEDIACATALOGUE,DEBUG,"(8, 41, 28)",95.24, Started loading file: startsim.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 28)",95.32, Started loading file: starttinyearthmoons.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 28)",95.34, Started loading file: Test55.mp3
MEDIACATALOGUE,DEBUG,"(8, 41, 33)",95.42, Started loading file: tinyearthmoon.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 33)",95.77, Started loading file: mixkit-game-bonus-reached-2065.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 33)",95.79, Started loading file: moonlab_1_1_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 33)",95.81, Started loading file: moonlab_1_10_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 33)",95.82, Started loading file: moonlab_1_11_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 33)",95.84, Started loading file: moonlab_1_2_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 33)",95.86, Started loading file: moonlab_1_3_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 33)",95.87, Started loading file: moonlab_1_4_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 33)",95.89, Started loading file: moonlab_1_5_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",95.91, Started loading file: moonlab_1_6_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",95.94, Started loading file: moonlab_1_7_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",95.96, Started loading file: moonlab_1_7_notused.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",95.98, Started loading file: moonlab_1_8_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",95.99, Started loading file: moonlab_1_9_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.03, Started loading file: moonlab_2_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.06, Started loading file: moonlab_2_1_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.08, Started loading file: moonlab_2_10_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.1, Started loading file: moonlab_2_11_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.11, Started loading file: moonlab_2_2_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.15, Started loading file: moonlab_2_20_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.16, Started loading file: moonlab_2_3_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.18, Started loading file: moonlab_2_4_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.2, Started loading file: moonlab_2_5_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.21, Started loading file: moonlab_2_6_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.23, Started loading file: moonlab_2_7_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.25, Started loading file: moonlab_2_8_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.26, Started loading file: moonlab_2_9_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.28, Started loading file: moonlab_3_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.31, Started loading file: moonlab_3_1_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.33, Started loading file: moonlab_4_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.36, Started loading file: moonlab_5_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.4, Started loading file: moonlab_6_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.43, Started loading file: moonlab_7_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.45, Started loading file: moonlab_7_1_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.47, Started loading file: moonlab_7_2_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.48, Started loading file: moonlab_7_3_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.5, Started loading file: moonlab_7_4_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.52, Started loading file: moonlab_7_5_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.53, Started loading file: moonlab_7_6_0.wav
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.55, Started loading file: 2k_earth_daymap.jpg
MEDIACATALOGUE,DEBUG,"(8, 41, 34)",96.79, Started loading file: 2k_moon.jpg
MEDIACATALOGUE,DEBUG,"(8, 41, 35)",97.07, Started loading file: 2k_sun.jpg
MEDIACATALOGUE,DEBUG,"(8, 41, 35)",97.32, Started loading file: balldimpled.png
LOGINMANAGER,TRACE,"(8, 41, 35)",97.37, InitializeLabManager()
LABMANAGER,TRACE,"(8, 41, 35)",97.37, Initialize()
LABMANAGER,STATE START,"(8, 41, 35)",97.37, Module 0
LIGHTINGCONTROL,TRACE,"(8, 41, 35)",97.37, saveLights()
LIGHTINGCONTROL,TRACE,"(8, 41, 35)",97.37, sunlight()
BRIDGE,DEBUG,"(8, 41, 35)",97.37," Creating object: Sun, type: Prefabs/SunPrefab"
BRIDGE,DEBUG,"(8, 41, 35)",97.37," Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 35)",97.37, Adding components: 
BRIDGE,DEBUG,"(8, 41, 35)",97.37," Mesh bounding box: Center: (-37.8, -0.2, 10.2), Extents: (3.0, 2.5, 3.0)"
BRIDGE,DEBUG,"(8, 41, 35)",97.37," Creating object: Earth, type: Prefabs/moveableSphere"
BRIDGE,DEBUG,"(8, 41, 35)",97.37," Position: (0.0, 0.0, 1.5), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 35)",97.37," Adding components: {""name"": ""simpleRotation"", ""timeRate"": 1.0, ""rotationTime"": 2.0} "
BRIDGE,DEBUG,"(8, 41, 35)",97.37," Mesh bounding box: Center: (0.4, -0.2, 2.1), Extents: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 35)",97.37," Creating object: Moon, type: Prefabs/moveableSphere"
BRIDGE,DEBUG,"(8, 41, 35)",97.37," Position: (2.4, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 35)",97.37," Adding components: {""name"": ""simpleOrbit"", ""moonPosition"": {""x"": 2.4, ""y"": 0.0, ""z"": 1.5}, ""orbitalPeriod"": 56.0, ""timeRate"": 1.0, ""orbitalScale"": 1.0, ""synchronousRotation"": true} "
BRIDGE,DEBUG,"(8, 41, 35)",97.37," Mesh bounding box: Center: (2.7, -0.2, 1.5), Extents: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 35)",97.37," Creating object: earthLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 41, 35)",97.37," Position: (0.0, 2.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 35)",97.37," Creating object: earthSizeLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 41, 35)",97.37," Position: (0.0, -2.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 35)",97.37," Creating object: moonLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 41, 35)",97.37," Position: (0.0, 4.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, -90.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 35)",97.37," Creating object: moonSizeLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 41, 35)",97.37," Position: (0.0, -4.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, -90.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 35)",97.37," Creating object: moonDistanceLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Position: (45.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Creating object: taskLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Creating object: sectionLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Creating object: brbNextModule, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Position: (1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Creating object: brbNextModuleLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Position: (-1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Creating object: brbNextClip, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Creating object: brbNextClipLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
DEMOSEQUENCE,START STATE,"(8, 41, 36)",97.37, clip1
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Creating object: MainInstructions, type: "
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Creating object: brbPreviousClip, type: "
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Creating object: brbNextClip, type: "
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Creating object: brbNextModule, type: "
BRIDGE,DEBUG,"(8, 41, 36)",97.37," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
DEMOSEQUENCE,START STATE,"(8, 42, 19)",140.08, clip2
BRIDGE,DEBUG,"(8, 42, 19)",140.08," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(8, 42, 19)",140.08," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 19)",140.08," Mesh bounding box: Center: (0.7, 0.4, 3.1), Extents: (0.2, 0.0, 0.1)"
BRIDGE,DEBUG,"(8, 42, 19)",140.08," Creating object: earthSizeLabel, type: "
BRIDGE,DEBUG,"(8, 42, 19)",140.08," Position: (0.0, 0.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 19)",140.08," Mesh bounding box: Center: (0.5, -0.5, 2.1), Extents: (0.2, 0.0, 0.1)"
BRIDGE,DEBUG,"(8, 42, 19)",140.08," Creating object: brbPreviousClip, type: "
BRIDGE,DEBUG,"(8, 42, 19)",140.08," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 19)",140.08," Creating object: brbNextClip, type: "
BRIDGE,DEBUG,"(8, 42, 19)",140.08," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 19)",140.08," Creating object: brbNextModule, type: "
BRIDGE,DEBUG,"(8, 42, 19)",140.08," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
DEMOSEQUENCE,START STATE,"(8, 42, 43)",164.04, clip3
BRIDGE,DEBUG,"(8, 42, 43)",164.04," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(8, 42, 43)",164.04," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
