entity,tag,abstime,reltime,message
LABLOGGER,INITIALIZE LOG,"(8, 31, 49)",150.07," Log file for student: User_128,  M00000128."
LOGINMANAGER,DEBUG,"(8, 31, 50)",150.07," Student authenticated: User 128, M00000128"
LOGINMANAGER,STATE START,"(8, 31, 50)",150.07, Lab Selection
LOGINMANAGER,TRACE,"(8, 31, 50)",150.07, GenerateLabListUI()
LOGINMANAGER,TRACE,"(8, 32, 2)",162.57, LabSelected()
LOGINMANAGER,DEBUG,"(8, 32, 2)",162.57," Lab Selected: 1, Moon Lab"
LOGINMANAGER,STATE START,"(8, 32, 2)",162.57, Lab Initiation
DOWNLOADUTILITY,DEBUG,"(8, 32, 2)",162.57, Starting download of file $/documents/C2/lab_resources/TestLab.zip from url: http://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip
DOWNLOADUTILITY,DEBUG,"(8, 32, 2)",162.57," Inside download coroutine, URL: http://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip, path: /documents/C2/lab_resources/TestLab.zip"
DOWNLOADUTILITY,DEBUG,"(8, 32, 6)",166.48, Successfully downloaded /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY,TRACE,"(8, 32, 6)",166.48, Starting to extract file: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY,DEBUG,"(8, 32, 6)",166.48, Number of entries to extract: 64
DOWNLOADUTILITY,DEBUG,"(8, 32, 6)",166.48, Extracting file: basketball.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 6)",166.48, Extracting file: bigearthmoon.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 6)",166.48, Extracting file: Grab.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 6)",166.48, Extracting file: introduction.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 6)",166.48, Extracting file: labintro.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 6)",166.48, Extracting file: mixkit-game-bonus-reached-2065.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 6)",166.48, Extracting file: moonlab_1_1_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 6)",166.48, Extracting file: moonlab_1_10_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 6)",166.48, Extracting file: moonlab_1_11_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 6)",166.48, Extracting file: moonlab_1_2_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 6)",166.48, Extracting file: moonlab_1_3_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 6)",166.48, Extracting file: moonlab_1_4_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 6)",166.48, Extracting file: moonlab_1_5_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 6)",166.48, Extracting file: moonlab_1_6_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 6)",166.48, Extracting file: moonlab_1_7_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 6)",166.48, Extracting file: moonlab_1_7_notused.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_1_8_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_1_9_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_2_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_2_1_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_2_10_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_2_11_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_2_2_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_2_20_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_2_3_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_2_4_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_2_5_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_2_6_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_2_7_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_2_8_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_2_9_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_3_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_3_1_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_4_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_5_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_6_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_7_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_7_1_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 7)",166.48, Extracting file: moonlab_7_2_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 8)",166.48, Extracting file: moonlab_7_3_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 8)",166.48, Extracting file: moonlab_7_4_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 8)",166.48, Extracting file: moonlab_7_5_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 8)",166.48, Extracting file: moonlab_7_6_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 8)",166.48, Extracting file: newfinalie.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 8)",166.48, Extracting file: not_in_order1.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 8)",166.48, Extracting file: not_in_order2.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 8)",166.48, Extracting file: not_in_order3.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 8)",166.48, Extracting file: Release.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 8)",166.48, Extracting file: seeing the moon.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 8)",166.48, Extracting file: sorting_instructions.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 8)",166.48, Extracting file: sort-nicejob.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 8)",166.48, Extracting file: startbasketball.mp3
DOWNLOADUTILITY,DEBUG,"(8, 32, 8)",166.48, Extracting file: startsim.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 8)",166.48, Extracting file: starttinyearthmoons.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 8)",166.48, Extracting file: Test55.mp3
DOWNLOADUTILITY,DEBUG,"(8, 32, 9)",166.48, Extracting file: tinyearthmoon.wav
DOWNLOADUTILITY,DEBUG,"(8, 32, 9)",166.48, Extracting file: demo10.json
DOWNLOADUTILITY,DEBUG,"(8, 32, 9)",166.48, Extracting file: 2k_earth_daymap.jpg
DOWNLOADUTILITY,DEBUG,"(8, 32, 9)",166.48, Extracting file: 2k_moon.jpg
DOWNLOADUTILITY,DEBUG,"(8, 32, 9)",166.48, Extracting file: 2k_sun.jpg
DOWNLOADUTILITY,DEBUG,"(8, 32, 9)",166.48, Extracting file: balldimpled.png
MEDIACATALOGUE,DEBUG,"(8, 32, 9)",166.48," Started Initializing Media Catlogue, 60 resources to load"
MEDIACATALOGUE,DEBUG,"(8, 32, 9)",166.48, Started loading file: basketball.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 9)",166.83, Started loading file: bigearthmoon.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 9)",166.86, Started loading file: Grab.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 9)",166.88, Started loading file: introduction.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 9)",166.89, Started loading file: labintro.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 9)",166.91, Started loading file: newfinalie.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 9)",166.93, Started loading file: not_in_order1.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 9)",166.95, Started loading file: not_in_order2.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 9)",166.96, Started loading file: not_in_order3.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 9)",166.98, Started loading file: Release.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 9)",166.99, Started loading file: seeing the moon.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 9)",167.03, Started loading file: sorting_instructions.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 9)",167.07, Started loading file: sort-nicejob.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 9)",167.08, Started loading file: startbasketball.mp3
MEDIACATALOGUE,DEBUG,"(8, 32, 10)",167.1, Started loading file: startsim.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 10)",167.18, Started loading file: starttinyearthmoons.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 10)",167.2, Started loading file: Test55.mp3
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",167.28, Started loading file: tinyearthmoon.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",167.63, Started loading file: mixkit-game-bonus-reached-2065.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",167.65, Started loading file: moonlab_1_1_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",167.67, Started loading file: moonlab_1_10_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",167.68, Started loading file: moonlab_1_11_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",167.7, Started loading file: moonlab_1_2_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",167.72, Started loading file: moonlab_1_3_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",167.73, Started loading file: moonlab_1_4_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",167.75, Started loading file: moonlab_1_5_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",167.77, Started loading file: moonlab_1_6_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",167.8, Started loading file: moonlab_1_7_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",167.82, Started loading file: moonlab_1_7_notused.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",167.83, Started loading file: moonlab_1_8_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",167.85, Started loading file: moonlab_1_9_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",167.88, Started loading file: moonlab_2_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",167.92, Started loading file: moonlab_2_1_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",167.93, Started loading file: moonlab_2_10_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",167.95, Started loading file: moonlab_2_11_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",167.97, Started loading file: moonlab_2_2_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",168.0, Started loading file: moonlab_2_20_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",168.04, Started loading file: moonlab_2_3_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",168.05, Started loading file: moonlab_2_4_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 15)",168.07, Started loading file: moonlab_2_5_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 16)",168.09, Started loading file: moonlab_2_6_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 16)",168.1, Started loading file: moonlab_2_7_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 16)",168.12, Started loading file: moonlab_2_8_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 16)",168.14, Started loading file: moonlab_2_9_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 16)",168.15, Started loading file: moonlab_3_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 16)",168.19, Started loading file: moonlab_3_1_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 16)",168.2, Started loading file: moonlab_4_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 16)",168.22, Started loading file: moonlab_5_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 16)",168.26, Started loading file: moonlab_6_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 16)",168.29, Started loading file: moonlab_7_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 16)",168.31, Started loading file: moonlab_7_1_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 16)",168.32, Started loading file: moonlab_7_2_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 16)",168.34, Started loading file: moonlab_7_3_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 16)",168.36, Started loading file: moonlab_7_4_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 16)",168.37, Started loading file: moonlab_7_5_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 16)",168.39, Started loading file: moonlab_7_6_0.wav
MEDIACATALOGUE,DEBUG,"(8, 32, 16)",168.41, Started loading file: 2k_earth_daymap.jpg
MEDIACATALOGUE,DEBUG,"(8, 32, 16)",168.65, Started loading file: 2k_moon.jpg
MEDIACATALOGUE,DEBUG,"(8, 32, 16)",168.92, Started loading file: 2k_sun.jpg
MEDIACATALOGUE,DEBUG,"(8, 32, 17)",169.2, Started loading file: balldimpled.png
LOGINMANAGER,TRACE,"(8, 32, 17)",169.25, InitializeLabManager()
LABMANAGER,TRACE,"(8, 32, 17)",169.25, Initialize()
LABMANAGER,STATE START,"(8, 32, 17)",169.25, Module 0
LIGHTINGCONTROL,TRACE,"(8, 32, 17)",169.25, saveLights()
LIGHTINGCONTROL,TRACE,"(8, 32, 17)",169.25, sunlight()
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Creating object: Sun, type: Prefabs/SunPrefab"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 17)",169.25, Adding components: 
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Mesh bounding box: Center: (-29.3, -0.2, -25.3), Extents: (3.5, 2.5, 3.5)"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Creating object: Earth, type: Prefabs/moveableSphere"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Position: (0.0, 0.0, 1.5), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Adding components: {""name"": ""simpleRotation"", ""timeRate"": 1.0, ""rotationTime"": 2.0} "
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Mesh bounding box: Center: (-0.3, -0.2, 0.9), Extents: (0.1, 0.0, 0.1)"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Creating object: Moon, type: Prefabs/moveableSphere"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Position: (2.4, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Adding components: {""name"": ""simpleOrbit"", ""moonPosition"": {""x"": 2.4, ""y"": 0.0, ""z"": 1.5}, ""orbitalPeriod"": 56.0, ""timeRate"": 1.0, ""orbitalScale"": 1.0, ""synchronousRotation"": true} "
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Mesh bounding box: Center: (1.5, -0.2, 2.4), Extents: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Creating object: earthLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Position: (0.0, 2.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Creating object: earthSizeLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Position: (0.0, -2.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Creating object: moonLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Position: (0.0, 4.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, -90.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Creating object: moonSizeLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Position: (0.0, -4.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, -90.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Creating object: moonDistanceLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Position: (45.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Creating object: taskLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Creating object: sectionLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Creating object: brbNextModule, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Position: (1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Creating object: brbNextModuleLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Position: (-1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Creating object: brbNextClip, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Creating object: brbNextClipLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 17)",169.25," Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(8, 32, 18)",169.25," Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 18)",169.25," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(8, 32, 18)",169.25," Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 32, 18)",169.25," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
DEMOSEQUENCE,START STATE,"(8, 32, 18)",169.25, clip1
BRIDGE,DEBUG,"(8, 32, 18)",169.25," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(8, 32, 18)",169.25," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 18)",169.25," Creating object: MainInstructions, type: "
BRIDGE,DEBUG,"(8, 32, 18)",169.25," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 18)",169.25," Creating object: brbPreviousClip, type: "
BRIDGE,DEBUG,"(8, 32, 18)",169.25," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 18)",169.25," Creating object: brbNextClip, type: "
BRIDGE,DEBUG,"(8, 32, 18)",169.25," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 32, 18)",169.25," Creating object: brbNextModule, type: "
BRIDGE,DEBUG,"(8, 32, 18)",169.25," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
DEMOSEQUENCE,START STATE,"(8, 33, 24)",235.63, clip2
BRIDGE,DEBUG,"(8, 33, 24)",235.63," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(8, 33, 24)",235.63," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 33, 24)",235.63," Mesh bounding box: Center: (-1.0, 0.4, 1.7), Extents: (0.2, 0.0, 0.2)"
BRIDGE,DEBUG,"(8, 33, 24)",235.63," Creating object: earthSizeLabel, type: "
BRIDGE,DEBUG,"(8, 33, 24)",235.63," Position: (0.0, 0.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 33, 24)",235.63," Mesh bounding box: Center: (-0.3, -0.3, 0.9), Extents: (0.1, 0.0, 0.2)"
BRIDGE,DEBUG,"(8, 33, 24)",235.63," Creating object: brbPreviousClip, type: "
BRIDGE,DEBUG,"(8, 33, 24)",235.63," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 33, 25)",235.63," Creating object: brbNextClip, type: "
BRIDGE,DEBUG,"(8, 33, 25)",235.63," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 33, 25)",235.63," Creating object: brbNextModule, type: "
BRIDGE,DEBUG,"(8, 33, 25)",235.63," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
DEMOSEQUENCE,START STATE,"(8, 34, 3)",274.59, clip3
BRIDGE,DEBUG,"(8, 34, 3)",274.59," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(8, 34, 3)",274.59," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
