entity,tag,abstime,reltime,message
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Adding components: {""name"": ""simpleRotation"", ""timeRate"": 1.0, ""rotationTime"": 2.0} "
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Mesh bounding box: Center: (0.5, -0.2, 0.9), Extents: (0.1, 0.0, 0.1)"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Creating object: Moon, type: Prefabs/moveableSphere"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Position: (2.4, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Adding components: {""name"": ""simpleOrbit"", ""moonPosition"": {""x"": 2.4, ""y"": 0.0, ""z"": 1.5}, ""orbitalPeriod"": 56.0, ""timeRate"": 1.0, ""orbitalScale"": 1.0, ""synchronousRotation"": true} "
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Mesh bounding box: Center: (2.8, -0.2, 0.2), Extents: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Creating object: earthLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Position: (0.0, 2.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Creating object: earthSizeLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Position: (0.0, -2.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Creating object: moonLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Position: (0.0, 4.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, -90.0, 0.0)"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Creating object: moonSizeLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Position: (0.0, -4.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, -90.0, 0.0)"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Creating object: moonDistanceLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Position: (45.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Creating object: taskLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Creating object: sectionLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Creating object: brbNextModule, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Position: (1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Creating object: brbNextModuleLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Position: (-1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Creating object: brbNextClip, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Creating object: brbNextClipLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
DEMOSEQUENCE,START STATE,"(15, 39, 53)",97.58, clip1
BRIDGE,DEBUG,"(15, 39, 53)",97.58," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(15, 39, 54)",97.58," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 39, 54)",97.58," Creating object: MainInstructions, type: "
BRIDGE,DEBUG,"(15, 39, 54)",97.58," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 39, 54)",97.58," Creating object: brbPreviousClip, type: "
BRIDGE,DEBUG,"(15, 39, 54)",97.58," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 39, 54)",97.58," Creating object: brbNextClip, type: "
BRIDGE,DEBUG,"(15, 39, 54)",97.58," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 39, 54)",97.58," Creating object: brbNextModule, type: "
BRIDGE,DEBUG,"(15, 39, 54)",97.58," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
DEMOSEQUENCE,START STATE,"(15, 40, 18)",122.14, clip2
BRIDGE,DEBUG,"(15, 40, 18)",122.14," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(15, 40, 18)",122.14," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 40, 18)",122.14," Mesh bounding box: Center: (0.8, 0.4, 1.8), Extents: (0.2, 0.0, 0.1)"
BRIDGE,DEBUG,"(15, 40, 18)",122.14," Creating object: earthSizeLabel, type: "
BRIDGE,DEBUG,"(15, 40, 19)",122.14," Position: (0.0, 0.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 40, 19)",122.14," Mesh bounding box: Center: (0.5, -0.4, 0.9), Extents: (0.2, 0.0, 0.1)"
BRIDGE,DEBUG,"(15, 40, 19)",122.14," Creating object: brbPreviousClip, type: "
BRIDGE,DEBUG,"(15, 40, 19)",122.14," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 40, 19)",122.14," Creating object: brbNextClip, type: "
BRIDGE,DEBUG,"(15, 40, 19)",122.14," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 40, 19)",122.14," Creating object: brbNextModule, type: "
BRIDGE,DEBUG,"(15, 40, 19)",122.14," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
DEMOSEQUENCE,START STATE,"(15, 40, 38)",141.19, clip3
BRIDGE,DEBUG,"(15, 40, 38)",141.19," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(15, 40, 38)",141.19," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 40, 38)",141.19," Mesh bounding box: Center: (0.8, 0.4, 1.8), Extents: (0.2, 0.0, 0.1)"
BRIDGE,DEBUG,"(15, 40, 38)",141.19," Creating object: moonSizeLabel, type: "
BRIDGE,DEBUG,"(15, 40, 38)",141.19," Position: (0.0, 0.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, 0.0, 0.0)"
