entity,tag,abstime,reltime,message
AUTHENTICATE,DEBUG,"(8, 42, 26)",80.98, Attempting to authenticate pin: 000122
LABLOGGER,INITIALIZE LOG,"(8, 42, 33)",80.98," Log file for student: User_122,  M00000122."
LOGINMANAGER,DEBUG,"(8, 42, 33)",80.98," Student authenticated: User 122, M00000122"
LOGINMANAGER,STATE START,"(8, 42, 33)",80.98, Lab Selection
LOGINMANAGER,TRACE,"(8, 42, 33)",80.98, GenerateLabListUI()
LOGINMANAGER,TRACE,"(8, 42, 37)",85.35, LabSelected()
LOGINMANAGER,DEBUG,"(8, 42, 37)",85.35," Lab Selected: 1, Moon Lab"
LOGINMANAGER,STATE START,"(8, 42, 37)",85.35, Lab Initiation
DOWNLOADUTILITY,DEBUG,"(8, 42, 37)",85.35, Starting download of file $/documents/C2/lab_resources/TestLab.zip from url: http://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip
DOWNLOADUTILITY,DEBUG,"(8, 42, 37)",85.35," Inside download coroutine, URL: http://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip, path: /documents/C2/lab_resources/TestLab.zip"
DOWNLOADUTILITY,DEBUG,"(8, 42, 41)",89.13, Successfully downloaded /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY,TRACE,"(8, 42, 41)",89.13, Starting to extract file: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY,DEBUG,"(8, 42, 41)",89.13, Number of entries to extract: 64
DOWNLOADUTILITY,DEBUG,"(8, 42, 41)",89.13, Extracting file: basketball.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 41)",89.13, Extracting file: bigearthmoon.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 41)",89.13, Extracting file: Grab.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 41)",89.13, Extracting file: introduction.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 41)",89.13, Extracting file: labintro.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 41)",89.13, Extracting file: mixkit-game-bonus-reached-2065.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 41)",89.13, Extracting file: moonlab_1_1_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 41)",89.13, Extracting file: moonlab_1_10_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 41)",89.13, Extracting file: moonlab_1_11_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 41)",89.13, Extracting file: moonlab_1_2_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 41)",89.13, Extracting file: moonlab_1_3_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 41)",89.13, Extracting file: moonlab_1_4_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 41)",89.13, Extracting file: moonlab_1_5_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 41)",89.13, Extracting file: moonlab_1_6_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_1_7_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_1_7_notused.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_1_8_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_1_9_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_2_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_2_1_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_2_10_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_2_11_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_2_2_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_2_20_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_2_3_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_2_4_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_2_5_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_2_6_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_2_7_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_2_8_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_2_9_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_3_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_3_1_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_4_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_5_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",89.13, Extracting file: moonlab_6_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",89.13, Extracting file: moonlab_7_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",89.13, Extracting file: moonlab_7_1_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",89.13, Extracting file: moonlab_7_2_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",89.13, Extracting file: moonlab_7_3_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",89.13, Extracting file: moonlab_7_4_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",89.13, Extracting file: moonlab_7_5_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",89.13, Extracting file: moonlab_7_6_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",89.13, Extracting file: newfinalie.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",89.13, Extracting file: not_in_order1.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",89.13, Extracting file: not_in_order2.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",89.13, Extracting file: not_in_order3.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",89.13, Extracting file: Release.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",89.13, Extracting file: seeing the moon.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",89.13, Extracting file: sorting_instructions.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",89.13, Extracting file: sort-nicejob.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",89.13, Extracting file: startbasketball.mp3
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",89.13, Extracting file: startsim.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",89.13, Extracting file: starttinyearthmoons.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",89.13, Extracting file: Test55.mp3
DOWNLOADUTILITY,DEBUG,"(8, 42, 44)",89.13, Extracting file: tinyearthmoon.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 44)",89.13, Extracting file: demo10.json
DOWNLOADUTILITY,DEBUG,"(8, 42, 44)",89.13, Extracting file: 2k_earth_daymap.jpg
DOWNLOADUTILITY,DEBUG,"(8, 42, 44)",89.13, Extracting file: 2k_moon.jpg
DOWNLOADUTILITY,DEBUG,"(8, 42, 44)",89.13, Extracting file: 2k_sun.jpg
DOWNLOADUTILITY,DEBUG,"(8, 42, 44)",89.13, Extracting file: balldimpled.png
MEDIACATALOGUE,DEBUG,"(8, 42, 44)",89.13," Started Initializing Media Catlogue, 60 resources to load"
MEDIACATALOGUE,DEBUG,"(8, 42, 44)",89.13, Started loading file: basketball.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 44)",89.48, Started loading file: bigearthmoon.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 44)",89.51, Started loading file: Grab.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 44)",89.53, Started loading file: introduction.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 44)",89.55, Started loading file: labintro.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 44)",89.56, Started loading file: newfinalie.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 44)",89.58, Started loading file: not_in_order1.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 44)",89.59, Started loading file: not_in_order2.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 44)",89.61, Started loading file: not_in_order3.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 44)",89.63, Started loading file: Release.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 44)",89.65, Started loading file: seeing the moon.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 44)",89.68, Started loading file: sorting_instructions.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 44)",89.72, Started loading file: sort-nicejob.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 44)",89.73, Started loading file: startbasketball.mp3
MEDIACATALOGUE,DEBUG,"(8, 42, 44)",89.75, Started loading file: startsim.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 44)",89.83, Started loading file: starttinyearthmoons.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 44)",89.85, Started loading file: Test55.mp3
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",89.93, Started loading file: tinyearthmoon.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.28, Started loading file: mixkit-game-bonus-reached-2065.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.3, Started loading file: moonlab_1_1_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.32, Started loading file: moonlab_1_10_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.35, Started loading file: moonlab_1_11_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.37, Started loading file: moonlab_1_2_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.38, Started loading file: moonlab_1_3_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.4, Started loading file: moonlab_1_4_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.42, Started loading file: moonlab_1_5_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.43, Started loading file: moonlab_1_6_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.45, Started loading file: moonlab_1_7_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.48, Started loading file: moonlab_1_7_notused.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.5, Started loading file: moonlab_1_8_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.52, Started loading file: moonlab_1_9_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.55, Started loading file: moonlab_2_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.58, Started loading file: moonlab_2_1_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.6, Started loading file: moonlab_2_10_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.62, Started loading file: moonlab_2_11_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.63, Started loading file: moonlab_2_2_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.65, Started loading file: moonlab_2_20_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.67, Started loading file: moonlab_2_3_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.69, Started loading file: moonlab_2_4_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.7, Started loading file: moonlab_2_5_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.72, Started loading file: moonlab_2_6_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.74, Started loading file: moonlab_2_7_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.75, Started loading file: moonlab_2_8_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.77, Started loading file: moonlab_2_9_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.79, Started loading file: moonlab_3_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.82, Started loading file: moonlab_3_1_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.84, Started loading file: moonlab_4_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.85, Started loading file: moonlab_5_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.89, Started loading file: moonlab_6_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.92, Started loading file: moonlab_7_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.94, Started loading file: moonlab_7_1_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.96, Started loading file: moonlab_7_2_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.97, Started loading file: moonlab_7_3_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",90.99, Started loading file: moonlab_7_4_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",91.01, Started loading file: moonlab_7_5_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",91.02, Started loading file: moonlab_7_6_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",91.04, Started loading file: 2k_earth_daymap.jpg
MEDIACATALOGUE,DEBUG,"(8, 42, 51)",91.28, Started loading file: 2k_moon.jpg
MEDIACATALOGUE,DEBUG,"(8, 42, 51)",91.55, Started loading file: 2k_sun.jpg
MEDIACATALOGUE,DEBUG,"(8, 42, 51)",91.83, Started loading file: balldimpled.png
LOGINMANAGER,TRACE,"(8, 42, 51)",91.88, InitializeLabManager()
LABMANAGER,TRACE,"(8, 42, 51)",91.88, Initialize()
LABMANAGER,STATE START,"(8, 42, 51)",91.88, Module 0
LIGHTINGCONTROL,TRACE,"(8, 42, 51)",91.88, saveLights()
LIGHTINGCONTROL,TRACE,"(8, 42, 51)",91.88, sunlight()
BRIDGE,DEBUG,"(8, 42, 51)",91.88," Creating object: Sun, type: Prefabs/SunPrefab"
BRIDGE,DEBUG,"(8, 42, 51)",91.88," Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",91.88, Adding components: 
BRIDGE,DEBUG,"(8, 42, 51)",91.88," Mesh bounding box: Center: (-33.5, -0.1, -16.7), Extents: (3.3, 2.5, 3.3)"
BRIDGE,DEBUG,"(8, 42, 51)",91.88," Creating object: Earth, type: Prefabs/moveableSphere"
BRIDGE,DEBUG,"(8, 42, 51)",91.88," Position: (0.0, 0.0, 1.5), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",91.88," Adding components: {""name"": ""simpleRotation"", ""timeRate"": 1.0, ""rotationTime"": 2.0} "
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Mesh bounding box: Center: (1.2, -0.1, 1.2), Extents: (0.1, 0.0, 0.1)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: Moon, type: Prefabs/moveableSphere"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (2.4, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Adding components: {""name"": ""simpleOrbit"", ""moonPosition"": {""x"": 2.4, ""y"": 0.0, ""z"": 1.5}, ""orbitalPeriod"": 56.0, ""timeRate"": 1.0, ""orbitalScale"": 1.0, ""synchronousRotation"": true} "
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Mesh bounding box: Center: (3.4, -0.1, 2.3), Extents: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: earthLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (0.0, 2.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: earthSizeLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (0.0, -2.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: moonLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (0.0, 4.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, -90.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: moonSizeLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (0.0, -4.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, -90.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: moonDistanceLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (45.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: taskLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: sectionLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: brbNextModule, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: brbNextModuleLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (-1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: brbNextClip, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: brbNextClipLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
DEMOSEQUENCE,START STATE,"(8, 42, 52)",91.88, clip1
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: MainInstructions, type: "
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: brbPreviousClip, type: "
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: brbNextClip, type: "
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Creating object: brbNextModule, type: "
BRIDGE,DEBUG,"(8, 42, 52)",91.88," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
DEMOSEQUENCE,START STATE,"(8, 46, 24)",303.19, clip2
BRIDGE,DEBUG,"(8, 46, 24)",303.19," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(8, 46, 24)",303.19," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 46, 24)",303.19," Mesh bounding box: Center: (0.8, 0.5, 2.1), Extents: (0.2, 0.0, 0.1)"
BRIDGE,DEBUG,"(8, 46, 24)",303.19," Creating object: earthSizeLabel, type: "
BRIDGE,DEBUG,"(8, 46, 24)",303.19," Position: (0.0, 0.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 46, 24)",303.19," Mesh bounding box: Center: (1.2, -0.2, 1.2), Extents: (0.2, 0.0, 0.1)"
BRIDGE,DEBUG,"(8, 46, 24)",303.19," Creating object: brbPreviousClip, type: "
BRIDGE,DEBUG,"(8, 46, 24)",303.19," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 46, 24)",303.19," Creating object: brbNextClip, type: "
BRIDGE,DEBUG,"(8, 46, 24)",303.19," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 46, 24)",303.19," Creating object: brbNextModule, type: "
BRIDGE,DEBUG,"(8, 46, 24)",303.19," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
DEMOSEQUENCE,START STATE,"(8, 48, 39)",437.68, clip3
BRIDGE,DEBUG,"(8, 48, 39)",437.68," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(8, 48, 39)",437.68," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 48, 39)",437.68," Mesh bounding box: Center: (0.8, 0.5, 2.1), Extents: (0.2, 0.0, 0.1)"
BRIDGE,DEBUG,"(8, 48, 39)",437.68," Creating object: moonSizeLabel, type: "
BRIDGE,DEBUG,"(8, 48, 39)",437.68," Position: (0.0, 0.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, 0.0, 0.0)"
