entity,tag,abstime,reltime,message
DOWNLOADUTILITY,DEBUG,"(13, 37, 3)",81.2, Successfully downloaded /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY,TRACE,"(13, 37, 3)",81.2, Starting to extract file: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY,DEBUG,"(13, 37, 3)",81.2, Number of entries to extract: 64
DOWNLOADUTILITY,DEBUG,"(13, 37, 3)",81.2, Extracting file: basketball.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 3)",81.2, Extracting file: bigearthmoon.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 3)",81.2, Extracting file: Grab.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 3)",81.2, Extracting file: introduction.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 3)",81.2, Extracting file: labintro.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 3)",81.2, Extracting file: mixkit-game-bonus-reached-2065.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 3)",81.2, Extracting file: moonlab_1_1_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 3)",81.2, Extracting file: moonlab_1_10_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 3)",81.2, Extracting file: moonlab_1_11_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 3)",81.2, Extracting file: moonlab_1_2_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 3)",81.2, Extracting file: moonlab_1_3_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 3)",81.2, Extracting file: moonlab_1_4_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 3)",81.2, Extracting file: moonlab_1_5_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 3)",81.2, Extracting file: moonlab_1_6_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 3)",81.2, Extracting file: moonlab_1_7_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 3)",81.2, Extracting file: moonlab_1_7_notused.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 3)",81.2, Extracting file: moonlab_1_8_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_1_9_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_2_0_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_2_1_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_2_10_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_2_11_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_2_2_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_2_20_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_2_3_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_2_4_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_2_5_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_2_6_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_2_7_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_2_8_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_2_9_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_3_0_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_3_1_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_4_0_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_5_0_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_6_0_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_7_0_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_7_1_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_7_2_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 4)",81.2, Extracting file: moonlab_7_3_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 5)",81.2, Extracting file: moonlab_7_4_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 5)",81.2, Extracting file: moonlab_7_5_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 5)",81.2, Extracting file: moonlab_7_6_0.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 5)",81.2, Extracting file: newfinalie.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 5)",81.2, Extracting file: not_in_order1.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 5)",81.2, Extracting file: not_in_order2.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 5)",81.2, Extracting file: not_in_order3.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 5)",81.2, Extracting file: Release.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 5)",81.2, Extracting file: seeing the moon.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 5)",81.2, Extracting file: sorting_instructions.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 5)",81.2, Extracting file: sort-nicejob.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 5)",81.2, Extracting file: startbasketball.mp3
DOWNLOADUTILITY,DEBUG,"(13, 37, 5)",81.2, Extracting file: startsim.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 5)",81.2, Extracting file: starttinyearthmoons.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 5)",81.2, Extracting file: Test55.mp3
DOWNLOADUTILITY,DEBUG,"(13, 37, 6)",81.2, Extracting file: tinyearthmoon.wav
DOWNLOADUTILITY,DEBUG,"(13, 37, 6)",81.2, Extracting file: demo10.json
DOWNLOADUTILITY,DEBUG,"(13, 37, 6)",81.2, Extracting file: 2k_earth_daymap.jpg
DOWNLOADUTILITY,DEBUG,"(13, 37, 6)",81.2, Extracting file: 2k_moon.jpg
DOWNLOADUTILITY,DEBUG,"(13, 37, 6)",81.2, Extracting file: 2k_sun.jpg
DOWNLOADUTILITY,DEBUG,"(13, 37, 6)",81.2, Extracting file: balldimpled.png
MEDIACATALOGUE,DEBUG,"(13, 37, 6)",81.2," Started Initializing Media Catlogue, 60 resources to load"
MEDIACATALOGUE,DEBUG,"(13, 37, 6)",81.2, Started loading file: basketball.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 6)",81.55, Started loading file: bigearthmoon.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 6)",81.58, Started loading file: Grab.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 6)",81.6, Started loading file: introduction.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 6)",81.62, Started loading file: labintro.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 6)",81.63, Started loading file: newfinalie.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 6)",81.65, Started loading file: not_in_order1.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 6)",81.67, Started loading file: not_in_order2.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 6)",81.68, Started loading file: not_in_order3.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 6)",81.7, Started loading file: Release.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 6)",81.72, Started loading file: seeing the moon.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 6)",81.75, Started loading file: sorting_instructions.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 6)",81.79, Started loading file: sort-nicejob.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 6)",81.8, Started loading file: startbasketball.mp3
MEDIACATALOGUE,DEBUG,"(13, 37, 6)",81.82, Started loading file: startsim.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 6)",81.9, Started loading file: starttinyearthmoons.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 6)",81.92, Started loading file: Test55.mp3
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.01, Started loading file: tinyearthmoon.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.36, Started loading file: mixkit-game-bonus-reached-2065.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.37, Started loading file: moonlab_1_1_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.39, Started loading file: moonlab_1_10_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.41, Started loading file: moonlab_1_11_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.42, Started loading file: moonlab_1_2_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.44, Started loading file: moonlab_1_3_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.45, Started loading file: moonlab_1_4_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.47, Started loading file: moonlab_1_5_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.49, Started loading file: moonlab_1_6_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.52, Started loading file: moonlab_1_7_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.54, Started loading file: moonlab_1_7_notused.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.56, Started loading file: moonlab_1_8_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.57, Started loading file: moonlab_1_9_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.61, Started loading file: moonlab_2_0_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.64, Started loading file: moonlab_2_1_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.66, Started loading file: moonlab_2_10_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.67, Started loading file: moonlab_2_11_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.69, Started loading file: moonlab_2_2_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.71, Started loading file: moonlab_2_20_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.73, Started loading file: moonlab_2_3_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.74, Started loading file: moonlab_2_4_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.76, Started loading file: moonlab_2_5_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.78, Started loading file: moonlab_2_6_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.79, Started loading file: moonlab_2_7_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.81, Started loading file: moonlab_2_8_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.83, Started loading file: moonlab_2_9_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.84, Started loading file: moonlab_3_0_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.88, Started loading file: moonlab_3_1_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.89, Started loading file: moonlab_4_0_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.93, Started loading file: moonlab_5_0_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",82.96, Started loading file: moonlab_6_0_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",83.0, Started loading file: moonlab_7_0_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",83.01, Started loading file: moonlab_7_1_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",83.03, Started loading file: moonlab_7_2_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",83.05, Started loading file: moonlab_7_3_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",83.06, Started loading file: moonlab_7_4_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",83.08, Started loading file: moonlab_7_5_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",83.09, Started loading file: moonlab_7_6_0.wav
MEDIACATALOGUE,DEBUG,"(13, 37, 12)",83.11, Started loading file: 2k_earth_daymap.jpg
MEDIACATALOGUE,DEBUG,"(13, 37, 13)",83.35, Started loading file: 2k_moon.jpg
MEDIACATALOGUE,DEBUG,"(13, 37, 13)",83.62, Started loading file: 2k_sun.jpg
MEDIACATALOGUE,DEBUG,"(13, 37, 13)",83.89, Started loading file: balldimpled.png
LOGINMANAGER,TRACE,"(13, 37, 13)",83.94, InitializeLabManager()
LABMANAGER,TRACE,"(13, 37, 13)",83.94, Initialize()
LABMANAGER,STATE START,"(13, 37, 13)",83.94, Module 0
LIGHTINGCONTROL,TRACE,"(13, 37, 13)",83.94, saveLights()
LIGHTINGCONTROL,TRACE,"(13, 37, 13)",83.94, sunlight()
BRIDGE,DEBUG,"(13, 37, 13)",83.94," Creating object: Sun, type: Prefabs/SunPrefab"
BRIDGE,DEBUG,"(13, 37, 13)",83.94," Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 13)",83.94, Adding components: 
BRIDGE,DEBUG,"(13, 37, 13)",83.94," Mesh bounding box: Center: (-39.1, -0.2, 0.5), Extents: (2.5, 2.5, 2.5)"
BRIDGE,DEBUG,"(13, 37, 13)",83.94," Creating object: Earth, type: Prefabs/moveableSphere"
BRIDGE,DEBUG,"(13, 37, 13)",83.94," Position: (0.0, 0.0, 1.5), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 13)",83.94," Adding components: {""name"": ""simpleRotation"", ""timeRate"": 1.0, ""rotationTime"": 2.0} "
BRIDGE,DEBUG,"(13, 37, 13)",83.94," Mesh bounding box: Center: (-0.1, -0.2, 1.3), Extents: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 13)",83.94," Creating object: Moon, type: Prefabs/moveableSphere"
BRIDGE,DEBUG,"(13, 37, 13)",83.94," Position: (2.4, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 13)",83.94," Adding components: {""name"": ""simpleOrbit"", ""moonPosition"": {""x"": 2.4, ""y"": 0.0, ""z"": 1.5}, ""orbitalPeriod"": 56.0, ""timeRate"": 1.0, ""orbitalScale"": 1.0, ""synchronousRotation"": true} "
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Mesh bounding box: Center: (2.3, -0.2, 1.2), Extents: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Creating object: earthLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Position: (0.0, 2.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Creating object: earthSizeLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Position: (0.0, -2.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Creating object: moonLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Position: (0.0, 4.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, -90.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Creating object: moonSizeLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Position: (0.0, -4.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, -90.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Creating object: moonDistanceLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Position: (45.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Creating object: taskLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Creating object: sectionLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Creating object: brbNextModule, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Position: (1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Creating object: brbNextModuleLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Position: (-1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Creating object: brbNextClip, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Creating object: brbNextClipLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
DEMOSEQUENCE,START STATE,"(13, 37, 14)",83.94, clip1
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Creating object: MainInstructions, type: "
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Creating object: brbPreviousClip, type: "
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Creating object: brbNextClip, type: "
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Creating object: brbNextModule, type: "
BRIDGE,DEBUG,"(13, 37, 14)",83.94," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
DEMOSEQUENCE,START STATE,"(13, 37, 42)",111.29, clip2
BRIDGE,DEBUG,"(13, 37, 42)",111.29," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(13, 37, 42)",111.29," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 42)",111.29," Mesh bounding box: Center: (0.0, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 42)",111.29," Creating object: earthSizeLabel, type: "
BRIDGE,DEBUG,"(13, 37, 42)",111.29," Position: (0.0, 0.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 42)",111.29," Mesh bounding box: Center: (-0.1, -0.4, 1.3), Extents: (0.2, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 42)",111.29," Creating object: brbPreviousClip, type: "
BRIDGE,DEBUG,"(13, 37, 42)",111.29," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 42)",111.29," Creating object: brbNextClip, type: "
BRIDGE,DEBUG,"(13, 37, 42)",111.29," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 37, 42)",111.29," Creating object: brbNextModule, type: "
BRIDGE,DEBUG,"(13, 37, 42)",111.29," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
DEMOSEQUENCE,START STATE,"(13, 38, 2)",131.01, clip3
BRIDGE,DEBUG,"(13, 38, 2)",131.01," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(13, 38, 2)",131.01," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 38, 2)",131.01," Mesh bounding box: Center: (0.0, 0.4, 2.3), Extents: (0.2, 0.0, 0.0)"
BRIDGE,DEBUG,"(13, 38, 2)",131.01," Creating object: moonSizeLabel, type: "
BRIDGE,DEBUG,"(13, 38, 2)",131.01," Position: (0.0, 0.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, 0.0, 0.0)"
