entity,tag,abstime,reltime,message
MEDIACATALOGUE,DEBUG,"(8, 50, 40)",75.87, Started loading file: moonlab_1_7_notused.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 40)",75.88, Started loading file: moonlab_1_8_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 40)",75.9, Started loading file: moonlab_1_9_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 40)",75.93, Started loading file: moonlab_2_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 40)",75.97, Started loading file: moonlab_2_1_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 40)",75.99, Started loading file: moonlab_2_10_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.0, Started loading file: moonlab_2_11_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.02, Started loading file: moonlab_2_2_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.04, Started loading file: moonlab_2_20_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.05, Started loading file: moonlab_2_3_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.07, Started loading file: moonlab_2_4_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.09, Started loading file: moonlab_2_5_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.1, Started loading file: moonlab_2_6_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.12, Started loading file: moonlab_2_7_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.14, Started loading file: moonlab_2_8_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.15, Started loading file: moonlab_2_9_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.17, Started loading file: moonlab_3_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.2, Started loading file: moonlab_3_1_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.22, Started loading file: moonlab_4_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.26, Started loading file: moonlab_5_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.29, Started loading file: moonlab_6_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.33, Started loading file: moonlab_7_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.34, Started loading file: moonlab_7_1_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.36, Started loading file: moonlab_7_2_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.38, Started loading file: moonlab_7_3_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.39, Started loading file: moonlab_7_4_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.41, Started loading file: moonlab_7_5_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.43, Started loading file: moonlab_7_6_0.wav
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.44, Started loading file: 2k_earth_daymap.jpg
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.69, Started loading file: 2k_moon.jpg
MEDIACATALOGUE,DEBUG,"(8, 50, 41)",76.96, Started loading file: 2k_sun.jpg
MEDIACATALOGUE,DEBUG,"(8, 50, 42)",77.22, Started loading file: balldimpled.png
LOGINMANAGER,TRACE,"(8, 50, 42)",77.27, InitializeLabManager()
LABMANAGER,TRACE,"(8, 50, 42)",77.27, Initialize()
LABMANAGER,STATE START,"(8, 50, 42)",77.27, Module 0
LIGHTINGCONTROL,TRACE,"(8, 50, 42)",77.27, saveLights()
LIGHTINGCONTROL,TRACE,"(8, 50, 42)",77.27, sunlight()
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Creating object: Sun, type: Prefabs/SunPrefab"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 42)",77.27, Adding components: 
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Mesh bounding box: Center: (-38.9, -0.2, -3.5), Extents: (2.7, 2.5, 2.7)"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Creating object: Earth, type: Prefabs/moveableSphere"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Position: (0.0, 0.0, 1.5), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Adding components: {""name"": ""simpleRotation"", ""timeRate"": 1.0, ""rotationTime"": 2.0} "
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Mesh bounding box: Center: (-0.2, -0.2, 1.5), Extents: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Creating object: Moon, type: Prefabs/moveableSphere"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Position: (2.4, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Adding components: {""name"": ""simpleOrbit"", ""moonPosition"": {""x"": 2.4, ""y"": 0.0, ""z"": 1.5}, ""orbitalPeriod"": 56.0, ""timeRate"": 1.0, ""orbitalScale"": 1.0, ""synchronousRotation"": true} "
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Mesh bounding box: Center: (2.2, -0.2, 1.7), Extents: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Creating object: earthLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Position: (0.0, 2.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Creating object: earthSizeLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Position: (0.0, -2.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Creating object: moonLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Position: (0.0, 4.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, -90.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Creating object: moonSizeLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Position: (0.0, -4.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, -90.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Creating object: moonDistanceLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Position: (45.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Creating object: taskLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Creating object: sectionLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Creating object: brbNextModule, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Position: (1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Creating object: brbNextModuleLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(8, 50, 42)",77.27," Position: (-1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Creating object: brbNextClip, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Creating object: brbNextClipLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
DEMOSEQUENCE,START STATE,"(8, 50, 43)",77.27, clip1
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Creating object: MainInstructions, type: "
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Creating object: brbPreviousClip, type: "
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Creating object: brbNextClip, type: "
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Creating object: brbNextModule, type: "
BRIDGE,DEBUG,"(8, 50, 43)",77.27," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
DEMOSEQUENCE,START STATE,"(8, 51, 15)",109.39, clip2
BRIDGE,DEBUG,"(8, 51, 15)",109.39," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(8, 51, 15)",109.39," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 51, 15)",109.39," Mesh bounding box: Center: (-0.3, 0.4, 2.5), Extents: (0.2, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 51, 15)",109.39," Creating object: earthSizeLabel, type: "
BRIDGE,DEBUG,"(8, 51, 15)",109.39," Position: (0.0, 0.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 51, 15)",109.39," Mesh bounding box: Center: (-0.2, -0.4, 1.5), Extents: (0.1, 0.0, 0.1)"
BRIDGE,DEBUG,"(8, 51, 15)",109.39," Creating object: brbPreviousClip, type: "
BRIDGE,DEBUG,"(8, 51, 15)",109.39," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 51, 16)",109.39," Creating object: brbNextClip, type: "
BRIDGE,DEBUG,"(8, 51, 16)",109.39," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 51, 16)",109.39," Creating object: brbNextModule, type: "
BRIDGE,DEBUG,"(8, 51, 16)",109.39," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
DEMOSEQUENCE,START STATE,"(8, 51, 45)",139.1, clip3
BRIDGE,DEBUG,"(8, 51, 45)",139.1," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(8, 51, 45)",139.1," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 51, 45)",139.1," Mesh bounding box: Center: (-0.3, 0.4, 2.5), Extents: (0.2, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 51, 45)",139.1," Creating object: moonSizeLabel, type: "
BRIDGE,DEBUG,"(8, 51, 45)",139.1," Position: (0.0, 0.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, 0.0, 0.0)"
