entity,tag,abstime,reltime,message
DOWNLOADUTILITY,DEBUG,"(8, 42, 41)",86.19, Extracting file: moonlab_2_8_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 41)",86.19, Extracting file: moonlab_2_9_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 41)",86.19, Extracting file: moonlab_3_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: moonlab_3_1_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: moonlab_4_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: moonlab_5_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: moonlab_6_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: moonlab_7_0_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: moonlab_7_1_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: moonlab_7_2_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: moonlab_7_3_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: moonlab_7_4_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: moonlab_7_5_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: moonlab_7_6_0.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: newfinalie.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: not_in_order1.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: not_in_order2.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: not_in_order3.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: Release.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: seeing the moon.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: sorting_instructions.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: sort-nicejob.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: startbasketball.mp3
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: startsim.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: starttinyearthmoons.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 42)",86.19, Extracting file: Test55.mp3
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",86.19, Extracting file: tinyearthmoon.wav
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",86.19, Extracting file: demo10.json
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",86.19, Extracting file: 2k_earth_daymap.jpg
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",86.19, Extracting file: 2k_moon.jpg
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",86.19, Extracting file: 2k_sun.jpg
DOWNLOADUTILITY,DEBUG,"(8, 42, 43)",86.19, Extracting file: balldimpled.png
MEDIACATALOGUE,DEBUG,"(8, 42, 43)",86.19," Started Initializing Media Catlogue, 60 resources to load"
MEDIACATALOGUE,DEBUG,"(8, 42, 43)",86.19, Started loading file: basketball.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 43)",86.54, Started loading file: bigearthmoon.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 43)",86.57, Started loading file: Grab.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 43)",86.59, Started loading file: introduction.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 43)",86.6, Started loading file: labintro.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 43)",86.62, Started loading file: newfinalie.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 43)",86.64, Started loading file: not_in_order1.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 43)",86.65, Started loading file: not_in_order2.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 43)",86.67, Started loading file: not_in_order3.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 43)",86.69, Started loading file: Release.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 43)",86.7, Started loading file: seeing the moon.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 43)",86.74, Started loading file: sorting_instructions.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 43)",86.78, Started loading file: sort-nicejob.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 43)",86.79, Started loading file: startbasketball.mp3
MEDIACATALOGUE,DEBUG,"(8, 42, 43)",86.81, Started loading file: startsim.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 43)",86.89, Started loading file: starttinyearthmoons.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 43)",86.91, Started loading file: Test55.mp3
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",86.99, Started loading file: tinyearthmoon.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.34, Started loading file: mixkit-game-bonus-reached-2065.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.36, Started loading file: moonlab_1_1_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.37, Started loading file: moonlab_1_10_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.39, Started loading file: moonlab_1_11_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.41, Started loading file: moonlab_1_2_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.42, Started loading file: moonlab_1_3_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.44, Started loading file: moonlab_1_4_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.46, Started loading file: moonlab_1_5_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.47, Started loading file: moonlab_1_6_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.51, Started loading file: moonlab_1_7_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.53, Started loading file: moonlab_1_7_notused.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.54, Started loading file: moonlab_1_8_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.56, Started loading file: moonlab_1_9_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.59, Started loading file: moonlab_2_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.63, Started loading file: moonlab_2_1_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.64, Started loading file: moonlab_2_10_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.66, Started loading file: moonlab_2_11_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.68, Started loading file: moonlab_2_2_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.71, Started loading file: moonlab_2_20_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.73, Started loading file: moonlab_2_3_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.75, Started loading file: moonlab_2_4_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.76, Started loading file: moonlab_2_5_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.78, Started loading file: moonlab_2_6_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.8, Started loading file: moonlab_2_7_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.81, Started loading file: moonlab_2_8_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.83, Started loading file: moonlab_2_9_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.85, Started loading file: moonlab_3_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.88, Started loading file: moonlab_3_1_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.9, Started loading file: moonlab_4_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.92, Started loading file: moonlab_5_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 49)",87.95, Started loading file: moonlab_6_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",87.99, Started loading file: moonlab_7_0_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",88.0, Started loading file: moonlab_7_1_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",88.02, Started loading file: moonlab_7_2_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",88.04, Started loading file: moonlab_7_3_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",88.05, Started loading file: moonlab_7_4_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",88.07, Started loading file: moonlab_7_5_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",88.09, Started loading file: moonlab_7_6_0.wav
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",88.1, Started loading file: 2k_earth_daymap.jpg
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",88.34, Started loading file: 2k_moon.jpg
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",88.62, Started loading file: 2k_sun.jpg
MEDIACATALOGUE,DEBUG,"(8, 42, 50)",88.89, Started loading file: balldimpled.png
LOGINMANAGER,TRACE,"(8, 42, 50)",88.94, InitializeLabManager()
LABMANAGER,TRACE,"(8, 42, 50)",88.94, Initialize()
LABMANAGER,STATE START,"(8, 42, 50)",88.94, Module 0
LIGHTINGCONTROL,TRACE,"(8, 42, 51)",88.94, saveLights()
LIGHTINGCONTROL,TRACE,"(8, 42, 51)",88.94, sunlight()
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: Sun, type: Prefabs/SunPrefab"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94, Adding components: 
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Mesh bounding box: Center: (-33.5, -0.2, -19.7), Extents: (3.4, 2.5, 3.4)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: Earth, type: Prefabs/moveableSphere"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Position: (0.0, 0.0, 1.5), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Adding components: {""name"": ""simpleRotation"", ""timeRate"": 1.0, ""rotationTime"": 2.0} "
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Mesh bounding box: Center: (-0.4, -0.2, 1.0), Extents: (0.1, 0.0, 0.1)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: Moon, type: Prefabs/moveableSphere"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Position: (2.4, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Adding components: {""name"": ""simpleOrbit"", ""moonPosition"": {""x"": 2.4, ""y"": 0.0, ""z"": 1.5}, ""orbitalPeriod"": 56.0, ""timeRate"": 1.0, ""orbitalScale"": 1.0, ""synchronousRotation"": true} "
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Mesh bounding box: Center: (1.7, -0.2, 2.2), Extents: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: earthLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Position: (0.0, 2.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: earthSizeLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Position: (0.0, -2.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: moonLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Position: (0.0, 4.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, -90.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: moonSizeLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Position: (0.0, -4.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, -90.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: moonDistanceLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Position: (45.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: taskLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: sectionLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: brbNextModule, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Position: (1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: brbNextModuleLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Position: (-1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: brbNextClip, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: brbNextClipLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
DEMOSEQUENCE,START STATE,"(8, 42, 51)",88.94, clip1
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: MainInstructions, type: "
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 51)",88.94," Creating object: brbPreviousClip, type: "
BRIDGE,DEBUG,"(8, 42, 52)",88.94," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",88.94," Creating object: brbNextClip, type: "
BRIDGE,DEBUG,"(8, 42, 52)",88.94," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 42, 52)",88.94," Creating object: brbNextModule, type: "
BRIDGE,DEBUG,"(8, 42, 52)",88.94," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
DEMOSEQUENCE,START STATE,"(8, 45, 30)",247.14, clip2
BRIDGE,DEBUG,"(8, 45, 30)",247.14," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(8, 45, 30)",247.14," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 45, 30)",247.14," Mesh bounding box: Center: (-0.9, 0.4, 1.8), Extents: (0.2, 0.0, 0.1)"
BRIDGE,DEBUG,"(8, 45, 30)",247.14," Creating object: earthSizeLabel, type: "
BRIDGE,DEBUG,"(8, 45, 30)",247.14," Position: (0.0, 0.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 45, 30)",247.14," Mesh bounding box: Center: (-0.5, 0.1, 1.5), Extents: (0.2, 0.0, 0.1)"
BRIDGE,DEBUG,"(8, 45, 30)",247.14," Creating object: brbPreviousClip, type: "
BRIDGE,DEBUG,"(8, 45, 30)",247.14," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 45, 30)",247.14," Creating object: brbNextClip, type: "
BRIDGE,DEBUG,"(8, 45, 30)",247.14," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 45, 30)",247.14," Creating object: brbNextModule, type: "
BRIDGE,DEBUG,"(8, 45, 30)",247.14," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
DEMOSEQUENCE,START STATE,"(8, 45, 57)",274.39, clip3
BRIDGE,DEBUG,"(8, 45, 57)",274.39," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(8, 45, 57)",274.39," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(8, 45, 57)",274.39," Mesh bounding box: Center: (-0.9, 0.4, 1.8), Extents: (0.2, 0.0, 0.1)"
BRIDGE,DEBUG,"(8, 45, 57)",274.39," Creating object: moonSizeLabel, type: "
BRIDGE,DEBUG,"(8, 45, 57)",274.39," Position: (0.0, 0.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, 0.0, 0.0)"
