entity,tag,abstime,reltime,message
LOGINMANAGER,TRACE,"(15, 33, 20)",120.94, ToggleControllerRendering()
LOGINMANAGER,TRACE,"(15, 33, 43)",143.91, PinEntered()
LOGINMANAGER,STATE START,"(15, 33, 43)",143.91, Authentication
AUTHENTICATE,DEBUG,"(15, 33, 43)",143.91, Attempting to authenticate pin: 000126
AUTHENTICATE,DEBUG,"(15, 33, 49)",143.91, Attempting to authenticate pin: 000126
AUTHENTICATE,DEBUG,"(15, 33, 56)",143.91, Attempting to authenticate pin: 000126
LABLOGGER,INITIALIZE LOG,"(15, 34, 2)",143.91," Log file for student: User_126,  M00000126."
LOGINMANAGER,DEBUG,"(15, 34, 2)",143.91," Student authenticated: User 126, M00000126"
LOGINMANAGER,STATE START,"(15, 34, 2)",143.91, Lab Selection
LOGINMANAGER,TRACE,"(15, 34, 2)",143.91, GenerateLabListUI()
LOGINMANAGER,TRACE,"(15, 34, 8)",149.96, LabSelected()
LOGINMANAGER,DEBUG,"(15, 34, 8)",149.96," Lab Selected: 1, Moon Lab"
LOGINMANAGER,STATE START,"(15, 34, 8)",149.96, Lab Initiation
DOWNLOADUTILITY,DEBUG,"(15, 34, 8)",149.96, Starting download of file $/documents/C2/lab_resources/TestLab.zip from url: http://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip
DOWNLOADUTILITY,DEBUG,"(15, 34, 8)",149.96," Inside download coroutine, URL: http://cyberlearnar.cs.mtsu.edu/show_uploaded/TestLab.zip, path: /documents/C2/lab_resources/TestLab.zip"
DOWNLOADUTILITY,DEBUG,"(15, 34, 12)",154.22, Successfully downloaded /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY,TRACE,"(15, 34, 12)",154.22, Starting to extract file: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY,DEBUG,"(15, 34, 12)",154.22, Number of entries to extract: 64
DOWNLOADUTILITY,DEBUG,"(15, 34, 12)",154.22, Extracting file: basketball.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 12)",154.22, Extracting file: bigearthmoon.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: Grab.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: introduction.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: labintro.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: mixkit-game-bonus-reached-2065.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: moonlab_1_1_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: moonlab_1_10_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: moonlab_1_11_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: moonlab_1_2_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: moonlab_1_3_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: moonlab_1_4_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: moonlab_1_5_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: moonlab_1_6_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: moonlab_1_7_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: moonlab_1_7_notused.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: moonlab_1_8_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: moonlab_1_9_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: moonlab_2_0_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: moonlab_2_1_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: moonlab_2_10_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: moonlab_2_11_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 13)",154.22, Extracting file: moonlab_2_2_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: moonlab_2_20_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: moonlab_2_3_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: moonlab_2_4_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: moonlab_2_5_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: moonlab_2_6_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: moonlab_2_7_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: moonlab_2_8_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: moonlab_2_9_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: moonlab_3_0_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: moonlab_3_1_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: moonlab_4_0_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: moonlab_5_0_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: moonlab_6_0_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: moonlab_7_0_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: moonlab_7_1_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: moonlab_7_2_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: moonlab_7_3_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: moonlab_7_4_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: moonlab_7_5_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: moonlab_7_6_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: newfinalie.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: not_in_order1.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: not_in_order2.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: not_in_order3.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: Release.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 14)",154.22, Extracting file: seeing the moon.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 15)",154.22, Extracting file: sorting_instructions.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 15)",154.22, Extracting file: sort-nicejob.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 15)",154.22, Extracting file: startbasketball.mp3
DOWNLOADUTILITY,DEBUG,"(15, 34, 15)",154.22, Extracting file: startsim.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 15)",154.22, Extracting file: starttinyearthmoons.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 15)",154.22, Extracting file: Test55.mp3
DOWNLOADUTILITY,DEBUG,"(15, 34, 15)",154.22, Extracting file: tinyearthmoon.wav
DOWNLOADUTILITY,DEBUG,"(15, 34, 15)",154.22, Extracting file: demo10.json
DOWNLOADUTILITY,DEBUG,"(15, 34, 15)",154.22, Extracting file: 2k_earth_daymap.jpg
DOWNLOADUTILITY,DEBUG,"(15, 34, 15)",154.22, Extracting file: 2k_moon.jpg
DOWNLOADUTILITY,DEBUG,"(15, 34, 15)",154.22, Extracting file: 2k_sun.jpg
DOWNLOADUTILITY,DEBUG,"(15, 34, 15)",154.22, Extracting file: balldimpled.png
MEDIACATALOGUE,DEBUG,"(15, 34, 15)",154.22," Started Initializing Media Catlogue, 60 resources to load"
MEDIACATALOGUE,DEBUG,"(15, 34, 15)",154.22, Started loading file: basketball.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 15)",154.57, Started loading file: bigearthmoon.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 15)",154.61, Started loading file: Grab.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 15)",154.62, Started loading file: introduction.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 15)",154.64, Started loading file: labintro.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 15)",154.66, Started loading file: newfinalie.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 16)",154.67, Started loading file: not_in_order1.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 16)",154.69, Started loading file: not_in_order2.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 16)",154.71, Started loading file: not_in_order3.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 16)",154.72, Started loading file: Release.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 16)",154.74, Started loading file: seeing the moon.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 16)",154.77, Started loading file: sorting_instructions.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 16)",154.81, Started loading file: sort-nicejob.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 16)",154.83, Started loading file: startbasketball.mp3
MEDIACATALOGUE,DEBUG,"(15, 34, 16)",154.84, Started loading file: startsim.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 16)",154.93, Started loading file: starttinyearthmoons.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 16)",154.94, Started loading file: Test55.mp3
MEDIACATALOGUE,DEBUG,"(15, 34, 21)",155.01, Started loading file: tinyearthmoon.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 21)",155.36, Started loading file: mixkit-game-bonus-reached-2065.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 21)",155.38, Started loading file: moonlab_1_1_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 21)",155.4, Started loading file: moonlab_1_10_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 21)",155.41, Started loading file: moonlab_1_11_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 21)",155.43, Started loading file: moonlab_1_2_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 21)",155.45, Started loading file: moonlab_1_3_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 21)",155.46, Started loading file: moonlab_1_4_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 21)",155.48, Started loading file: moonlab_1_5_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 21)",155.5, Started loading file: moonlab_1_6_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 21)",155.53, Started loading file: moonlab_1_7_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 21)",155.55, Started loading file: moonlab_1_7_notused.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 21)",155.56, Started loading file: moonlab_1_8_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 21)",155.58, Started loading file: moonlab_1_9_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 21)",155.61, Started loading file: moonlab_2_0_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 21)",155.65, Started loading file: moonlab_2_1_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",155.69, Started loading file: moonlab_2_10_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",155.7, Started loading file: moonlab_2_11_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",155.72, Started loading file: moonlab_2_2_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",155.75, Started loading file: moonlab_2_20_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",155.77, Started loading file: moonlab_2_3_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",155.79, Started loading file: moonlab_2_4_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",155.81, Started loading file: moonlab_2_5_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",155.82, Started loading file: moonlab_2_6_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",155.84, Started loading file: moonlab_2_7_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",155.86, Started loading file: moonlab_2_8_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",155.87, Started loading file: moonlab_2_9_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",155.89, Started loading file: moonlab_3_0_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",155.92, Started loading file: moonlab_3_1_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",155.95, Started loading file: moonlab_4_0_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",155.98, Started loading file: moonlab_5_0_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",156.02, Started loading file: moonlab_6_0_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",156.06, Started loading file: moonlab_7_0_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",156.07, Started loading file: moonlab_7_1_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",156.09, Started loading file: moonlab_7_2_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",156.11, Started loading file: moonlab_7_3_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",156.12, Started loading file: moonlab_7_4_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",156.14, Started loading file: moonlab_7_5_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",156.15, Started loading file: moonlab_7_6_0.wav
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",156.17, Started loading file: 2k_earth_daymap.jpg
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",156.41, Started loading file: 2k_moon.jpg
MEDIACATALOGUE,DEBUG,"(15, 34, 22)",156.67, Started loading file: 2k_sun.jpg
MEDIACATALOGUE,DEBUG,"(15, 34, 23)",156.92, Started loading file: balldimpled.png
LOGINMANAGER,TRACE,"(15, 34, 23)",156.98, InitializeLabManager()
LABMANAGER,TRACE,"(15, 34, 23)",156.98, Initialize()
LABMANAGER,STATE START,"(15, 34, 23)",156.98, Module 0
LIGHTINGCONTROL,TRACE,"(15, 34, 23)",156.98, saveLights()
LIGHTINGCONTROL,TRACE,"(15, 34, 23)",156.98, sunlight()
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Creating object: Sun, type: Prefabs/SunPrefab"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 23)",156.98, Adding components: 
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Mesh bounding box: Center: (-34.2, -0.2, -19.9), Extents: (3.4, 2.5, 3.4)"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Creating object: Earth, type: Prefabs/moveableSphere"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Position: (0.0, 0.0, 1.5), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Adding components: {""name"": ""simpleRotation"", ""timeRate"": 1.0, ""rotationTime"": 2.0} "
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Mesh bounding box: Center: (-0.9, -0.2, 0.5), Extents: (0.1, 0.0, 0.1)"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Creating object: Moon, type: Prefabs/moveableSphere"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Position: (2.4, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Adding components: {""name"": ""simpleOrbit"", ""moonPosition"": {""x"": 2.4, ""y"": 0.0, ""z"": 1.5}, ""orbitalPeriod"": 56.0, ""timeRate"": 1.0, ""orbitalScale"": 1.0, ""synchronousRotation"": true} "
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Mesh bounding box: Center: (1.2, -0.2, 1.7), Extents: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Creating object: earthLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Position: (0.0, 2.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Creating object: earthSizeLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Position: (0.0, -2.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Creating object: moonLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Position: (0.0, 4.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, -90.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Creating object: moonSizeLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Position: (0.0, -4.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, -90.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Creating object: moonDistanceLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Position: (45.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Creating object: taskLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Creating object: sectionLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Creating object: brbNextModule, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Position: (1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Creating object: brbNextModuleLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 23)",156.98," Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Position: (-1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Creating object: brbNextClip, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Creating object: brbNextClipLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
DEMOSEQUENCE,START STATE,"(15, 34, 24)",156.98, clip1
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Creating object: MainInstructions, type: "
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Creating object: brbPreviousClip, type: "
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Creating object: brbNextClip, type: "
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Creating object: brbNextModule, type: "
BRIDGE,DEBUG,"(15, 34, 24)",156.98," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
DEMOSEQUENCE,START STATE,"(15, 38, 38)",410.96, clip2
BRIDGE,DEBUG,"(15, 38, 38)",410.96," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(15, 38, 38)",410.96," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 38, 38)",410.96," Mesh bounding box: Center: (-1.4, 0.4, 1.4), Extents: (0.2, 0.0, 0.1)"
BRIDGE,DEBUG,"(15, 38, 38)",410.96," Creating object: earthSizeLabel, type: "
BRIDGE,DEBUG,"(15, 38, 38)",410.96," Position: (0.0, 0.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 38, 38)",410.96," Mesh bounding box: Center: (-1.2, -0.5, 1.1), Extents: (0.2, 0.0, 0.1)"
BRIDGE,DEBUG,"(15, 38, 38)",410.96," Creating object: brbPreviousClip, type: "
BRIDGE,DEBUG,"(15, 38, 38)",410.96," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 38, 38)",410.96," Creating object: brbNextClip, type: "
BRIDGE,DEBUG,"(15, 38, 38)",410.96," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 38, 38)",410.96," Creating object: brbNextModule, type: "
BRIDGE,DEBUG,"(15, 38, 39)",410.96," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
DEMOSEQUENCE,START STATE,"(15, 38, 57)",429.29, clip3
BRIDGE,DEBUG,"(15, 38, 57)",429.29," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(15, 38, 57)",429.29," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
