entity,tag,abstime,reltime,message
DOWNLOADUTILITY,DEBUG,"(15, 43, 4)",74.04, Successfully downloaded /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY,TRACE,"(15, 43, 4)",74.04, Starting to extract file: /documents/C2/lab_resources/TestLab.zip
DOWNLOADUTILITY,DEBUG,"(15, 43, 4)",74.04, Number of entries to extract: 64
DOWNLOADUTILITY,DEBUG,"(15, 43, 4)",74.04, Extracting file: basketball.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 4)",74.04, Extracting file: bigearthmoon.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 4)",74.04, Extracting file: Grab.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 4)",74.04, Extracting file: introduction.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 4)",74.04, Extracting file: labintro.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 4)",74.04, Extracting file: mixkit-game-bonus-reached-2065.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 4)",74.04, Extracting file: moonlab_1_1_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 4)",74.04, Extracting file: moonlab_1_10_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 4)",74.04, Extracting file: moonlab_1_11_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 4)",74.04, Extracting file: moonlab_1_2_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 4)",74.04, Extracting file: moonlab_1_3_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 4)",74.04, Extracting file: moonlab_1_4_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 4)",74.04, Extracting file: moonlab_1_5_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 4)",74.04, Extracting file: moonlab_1_6_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 4)",74.04, Extracting file: moonlab_1_7_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 4)",74.04, Extracting file: moonlab_1_7_notused.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 4)",74.04, Extracting file: moonlab_1_8_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 4)",74.04, Extracting file: moonlab_1_9_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 5)",74.04, Extracting file: moonlab_2_0_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 5)",74.04, Extracting file: moonlab_2_1_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 5)",74.04, Extracting file: moonlab_2_10_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 5)",74.04, Extracting file: moonlab_2_11_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 5)",74.04, Extracting file: moonlab_2_2_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 5)",74.04, Extracting file: moonlab_2_20_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 5)",74.04, Extracting file: moonlab_2_3_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 5)",74.04, Extracting file: moonlab_2_4_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 5)",74.04, Extracting file: moonlab_2_5_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 5)",74.04, Extracting file: moonlab_2_6_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 5)",74.04, Extracting file: moonlab_2_7_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 5)",74.04, Extracting file: moonlab_2_8_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 5)",74.04, Extracting file: moonlab_2_9_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 5)",74.04, Extracting file: moonlab_3_0_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 5)",74.04, Extracting file: moonlab_3_1_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 5)",74.04, Extracting file: moonlab_4_0_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 5)",74.04, Extracting file: moonlab_5_0_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 6)",74.04, Extracting file: moonlab_6_0_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 6)",74.04, Extracting file: moonlab_7_0_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 6)",74.04, Extracting file: moonlab_7_1_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 6)",74.04, Extracting file: moonlab_7_2_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 6)",74.04, Extracting file: moonlab_7_3_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 6)",74.04, Extracting file: moonlab_7_4_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 6)",74.04, Extracting file: moonlab_7_5_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 6)",74.04, Extracting file: moonlab_7_6_0.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 6)",74.04, Extracting file: newfinalie.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 6)",74.04, Extracting file: not_in_order1.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 6)",74.04, Extracting file: not_in_order2.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 6)",74.04, Extracting file: not_in_order3.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 6)",74.04, Extracting file: Release.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 6)",74.04, Extracting file: seeing the moon.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 6)",74.04, Extracting file: sorting_instructions.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 6)",74.04, Extracting file: sort-nicejob.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 6)",74.04, Extracting file: startbasketball.mp3
DOWNLOADUTILITY,DEBUG,"(15, 43, 6)",74.04, Extracting file: startsim.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 6)",74.04, Extracting file: starttinyearthmoons.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 6)",74.04, Extracting file: Test55.mp3
DOWNLOADUTILITY,DEBUG,"(15, 43, 7)",74.04, Extracting file: tinyearthmoon.wav
DOWNLOADUTILITY,DEBUG,"(15, 43, 7)",74.04, Extracting file: demo10.json
DOWNLOADUTILITY,DEBUG,"(15, 43, 7)",74.04, Extracting file: 2k_earth_daymap.jpg
DOWNLOADUTILITY,DEBUG,"(15, 43, 7)",74.04, Extracting file: 2k_moon.jpg
DOWNLOADUTILITY,DEBUG,"(15, 43, 7)",74.04, Extracting file: 2k_sun.jpg
DOWNLOADUTILITY,DEBUG,"(15, 43, 7)",74.04, Extracting file: balldimpled.png
MEDIACATALOGUE,DEBUG,"(15, 43, 7)",74.04," Started Initializing Media Catlogue, 60 resources to load"
MEDIACATALOGUE,DEBUG,"(15, 43, 7)",74.04, Started loading file: basketball.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 7)",74.39, Started loading file: bigearthmoon.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 7)",74.43, Started loading file: Grab.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 7)",74.44, Started loading file: introduction.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 7)",74.46, Started loading file: labintro.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 7)",74.48, Started loading file: newfinalie.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 7)",74.49, Started loading file: not_in_order1.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 7)",74.51, Started loading file: not_in_order2.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 7)",74.53, Started loading file: not_in_order3.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 7)",74.54, Started loading file: Release.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 7)",74.56, Started loading file: seeing the moon.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 7)",74.59, Started loading file: sorting_instructions.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 7)",74.63, Started loading file: sort-nicejob.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 7)",74.65, Started loading file: startbasketball.mp3
MEDIACATALOGUE,DEBUG,"(15, 43, 7)",74.66, Started loading file: startsim.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 7)",74.75, Started loading file: starttinyearthmoons.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 7)",74.76, Started loading file: Test55.mp3
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",74.85, Started loading file: tinyearthmoon.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.2, Started loading file: mixkit-game-bonus-reached-2065.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.21, Started loading file: moonlab_1_1_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.23, Started loading file: moonlab_1_10_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.25, Started loading file: moonlab_1_11_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.26, Started loading file: moonlab_1_2_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.28, Started loading file: moonlab_1_3_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.3, Started loading file: moonlab_1_4_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.31, Started loading file: moonlab_1_5_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.33, Started loading file: moonlab_1_6_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.35, Started loading file: moonlab_1_7_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.36, Started loading file: moonlab_1_7_notused.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.38, Started loading file: moonlab_1_8_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.4, Started loading file: moonlab_1_9_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.43, Started loading file: moonlab_2_0_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.47, Started loading file: moonlab_2_1_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.5, Started loading file: moonlab_2_10_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.52, Started loading file: moonlab_2_11_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.53, Started loading file: moonlab_2_2_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.57, Started loading file: moonlab_2_20_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.58, Started loading file: moonlab_2_3_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.6, Started loading file: moonlab_2_4_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.62, Started loading file: moonlab_2_5_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.63, Started loading file: moonlab_2_6_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.65, Started loading file: moonlab_2_7_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.67, Started loading file: moonlab_2_8_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.68, Started loading file: moonlab_2_9_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.7, Started loading file: moonlab_3_0_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.74, Started loading file: moonlab_3_1_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.76, Started loading file: moonlab_4_0_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.77, Started loading file: moonlab_5_0_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.81, Started loading file: moonlab_6_0_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.84, Started loading file: moonlab_7_0_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.86, Started loading file: moonlab_7_1_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.88, Started loading file: moonlab_7_2_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.9, Started loading file: moonlab_7_3_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.91, Started loading file: moonlab_7_4_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.93, Started loading file: moonlab_7_5_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.95, Started loading file: moonlab_7_6_0.wav
MEDIACATALOGUE,DEBUG,"(15, 43, 13)",75.96, Started loading file: 2k_earth_daymap.jpg
MEDIACATALOGUE,DEBUG,"(15, 43, 14)",76.2, Started loading file: 2k_moon.jpg
MEDIACATALOGUE,DEBUG,"(15, 43, 14)",76.47, Started loading file: 2k_sun.jpg
MEDIACATALOGUE,DEBUG,"(15, 43, 14)",76.75, Started loading file: balldimpled.png
LOGINMANAGER,TRACE,"(15, 43, 14)",76.8, InitializeLabManager()
LABMANAGER,TRACE,"(15, 43, 14)",76.8, Initialize()
LABMANAGER,STATE START,"(15, 43, 14)",76.8, Module 0
LIGHTINGCONTROL,TRACE,"(15, 43, 14)",76.8, saveLights()
LIGHTINGCONTROL,TRACE,"(15, 43, 14)",76.8, sunlight()
BRIDGE,DEBUG,"(15, 43, 14)",76.8," Creating object: Sun, type: Prefabs/SunPrefab"
BRIDGE,DEBUG,"(15, 43, 14)",76.8," Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 14)",76.8, Adding components: 
BRIDGE,DEBUG,"(15, 43, 14)",76.8," Mesh bounding box: Center: (40.2, -0.2, 2.5), Extents: (2.7, 2.5, 2.7)"
BRIDGE,DEBUG,"(15, 43, 14)",76.8," Creating object: Earth, type: Prefabs/moveableSphere"
BRIDGE,DEBUG,"(15, 43, 14)",76.8," Position: (0.0, 0.0, 1.5), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 14)",76.8," Adding components: {""name"": ""simpleRotation"", ""timeRate"": 1.0, ""rotationTime"": 2.0} "
BRIDGE,DEBUG,"(15, 43, 14)",76.8," Mesh bounding box: Center: (1.2, -0.2, 4.6), Extents: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: Moon, type: Prefabs/moveableSphere"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (2.4, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Adding components: {""name"": ""simpleOrbit"", ""moonPosition"": {""x"": 2.4, ""y"": 0.0, ""z"": 1.5}, ""orbitalPeriod"": 56.0, ""timeRate"": 1.0, ""orbitalScale"": 1.0, ""synchronousRotation"": true} "
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Mesh bounding box: Center: (-1.2, -0.2, 4.8), Extents: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: earthLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (0.0, 2.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: earthSizeLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (0.0, -2.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: moonLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (0.0, 4.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, -90.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: moonSizeLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (0.0, -4.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, -90.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: moonDistanceLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (45.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: taskLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: sectionLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: brbNextModule, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: brbNextModuleLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (-1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: brbNextClip, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: brbNextClipLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
DEMOSEQUENCE,START STATE,"(15, 43, 15)",76.8, clip1
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: MainInstructions, type: "
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: brbPreviousClip, type: "
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: brbNextClip, type: "
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Creating object: brbNextModule, type: "
BRIDGE,DEBUG,"(15, 43, 15)",76.8," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
DEMOSEQUENCE,START STATE,"(15, 49, 50)",471.85, clip2
BRIDGE,DEBUG,"(15, 49, 50)",471.85," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(15, 49, 51)",471.85," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 49, 51)",471.85," Mesh bounding box: Center: (1.1, 0.4, 3.6), Extents: (0.2, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 49, 51)",471.85," Creating object: earthSizeLabel, type: "
BRIDGE,DEBUG,"(15, 49, 51)",471.85," Position: (0.0, 0.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 49, 51)",471.85," Mesh bounding box: Center: (1.0, -0.2, 4.0), Extents: (0.1, 0.0, 0.2)"
BRIDGE,DEBUG,"(15, 49, 51)",471.85," Creating object: brbPreviousClip, type: "
BRIDGE,DEBUG,"(15, 49, 51)",471.85," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 49, 51)",471.85," Creating object: brbNextClip, type: "
BRIDGE,DEBUG,"(15, 49, 51)",471.85," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 49, 51)",471.85," Creating object: brbNextModule, type: "
BRIDGE,DEBUG,"(15, 49, 51)",471.85," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
DEMOSEQUENCE,START STATE,"(15, 50, 4)",485.45, clip3
BRIDGE,DEBUG,"(15, 50, 4)",485.45," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(15, 50, 4)",485.45," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 50, 4)",485.45," Mesh bounding box: Center: (1.1, 0.4, 3.6), Extents: (0.2, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 50, 5)",485.45," Creating object: moonSizeLabel, type: "
BRIDGE,DEBUG,"(15, 50, 5)",485.45," Position: (0.0, 0.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, 0.0, 0.0)"
