entity,tag,abstime,reltime,message
DOWNLOADUTILITY,DEBUG,"(15, 42, 36)",172.44, Extracting file: tinyearthmoon.wav
DOWNLOADUTILITY,DEBUG,"(15, 42, 36)",172.44, Extracting file: demo10.json
DOWNLOADUTILITY,DEBUG,"(15, 42, 36)",172.44, Extracting file: 2k_earth_daymap.jpg
DOWNLOADUTILITY,DEBUG,"(15, 42, 36)",172.44, Extracting file: 2k_moon.jpg
DOWNLOADUTILITY,DEBUG,"(15, 42, 36)",172.44, Extracting file: 2k_sun.jpg
DOWNLOADUTILITY,DEBUG,"(15, 42, 36)",172.44, Extracting file: balldimpled.png
MEDIACATALOGUE,DEBUG,"(15, 42, 36)",172.44," Started Initializing Media Catlogue, 60 resources to load"
MEDIACATALOGUE,DEBUG,"(15, 42, 36)",172.44, Started loading file: basketball.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 36)",172.79, Started loading file: bigearthmoon.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 37)",172.82, Started loading file: Grab.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 37)",172.84, Started loading file: introduction.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 37)",172.85, Started loading file: labintro.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 37)",172.87, Started loading file: newfinalie.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 37)",172.89, Started loading file: not_in_order1.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 37)",172.9, Started loading file: not_in_order2.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 37)",172.92, Started loading file: not_in_order3.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 37)",172.94, Started loading file: Release.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 37)",172.95, Started loading file: seeing the moon.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 37)",172.99, Started loading file: sorting_instructions.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 37)",173.03, Started loading file: sort-nicejob.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 37)",173.04, Started loading file: startbasketball.mp3
MEDIACATALOGUE,DEBUG,"(15, 42, 37)",173.06, Started loading file: startsim.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 37)",173.14, Started loading file: starttinyearthmoons.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 37)",173.16, Started loading file: Test55.mp3
MEDIACATALOGUE,DEBUG,"(15, 42, 42)",173.24, Started loading file: tinyearthmoon.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 42)",173.59, Started loading file: mixkit-game-bonus-reached-2065.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 42)",173.61, Started loading file: moonlab_1_1_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 42)",173.63, Started loading file: moonlab_1_10_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 42)",173.64, Started loading file: moonlab_1_11_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 42)",173.66, Started loading file: moonlab_1_2_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 42)",173.68, Started loading file: moonlab_1_3_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 42)",173.69, Started loading file: moonlab_1_4_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 42)",173.71, Started loading file: moonlab_1_5_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 42)",173.73, Started loading file: moonlab_1_6_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",173.76, Started loading file: moonlab_1_7_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",173.79, Started loading file: moonlab_1_7_notused.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",173.81, Started loading file: moonlab_1_8_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",173.83, Started loading file: moonlab_1_9_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",173.86, Started loading file: moonlab_2_0_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",173.9, Started loading file: moonlab_2_1_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",173.93, Started loading file: moonlab_2_10_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",173.95, Started loading file: moonlab_2_11_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",173.97, Started loading file: moonlab_2_2_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.0, Started loading file: moonlab_2_20_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.02, Started loading file: moonlab_2_3_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.04, Started loading file: moonlab_2_4_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.06, Started loading file: moonlab_2_5_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.07, Started loading file: moonlab_2_6_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.09, Started loading file: moonlab_2_7_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.11, Started loading file: moonlab_2_8_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.12, Started loading file: moonlab_2_9_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.14, Started loading file: moonlab_3_0_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.18, Started loading file: moonlab_3_1_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.2, Started loading file: moonlab_4_0_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.23, Started loading file: moonlab_5_0_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.27, Started loading file: moonlab_6_0_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.31, Started loading file: moonlab_7_0_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.32, Started loading file: moonlab_7_1_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.34, Started loading file: moonlab_7_2_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.36, Started loading file: moonlab_7_3_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.37, Started loading file: moonlab_7_4_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.39, Started loading file: moonlab_7_5_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.41, Started loading file: moonlab_7_6_0.wav
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.42, Started loading file: 2k_earth_daymap.jpg
MEDIACATALOGUE,DEBUG,"(15, 42, 43)",174.67, Started loading file: 2k_moon.jpg
MEDIACATALOGUE,DEBUG,"(15, 42, 44)",174.95, Started loading file: 2k_sun.jpg
MEDIACATALOGUE,DEBUG,"(15, 42, 44)",175.22, Started loading file: balldimpled.png
LOGINMANAGER,TRACE,"(15, 42, 44)",175.27, InitializeLabManager()
LABMANAGER,TRACE,"(15, 42, 44)",175.27, Initialize()
LABMANAGER,STATE START,"(15, 42, 44)",175.27, Module 0
LIGHTINGCONTROL,TRACE,"(15, 42, 44)",175.27, saveLights()
LIGHTINGCONTROL,TRACE,"(15, 42, 44)",175.27, sunlight()
BRIDGE,DEBUG,"(15, 42, 44)",175.27," Creating object: Sun, type: Prefabs/SunPrefab"
BRIDGE,DEBUG,"(15, 42, 44)",175.27," Position: (-39.0, 0.0, 0.0), Scale: (5.0, 5.0, 5.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 44)",175.27, Adding components: 
BRIDGE,DEBUG,"(15, 42, 44)",175.27," Mesh bounding box: Center: (-38.8, -0.2, 3.1), Extents: (2.7, 2.5, 2.7)"
BRIDGE,DEBUG,"(15, 42, 44)",175.27," Creating object: Earth, type: Prefabs/moveableSphere"
BRIDGE,DEBUG,"(15, 42, 44)",175.27," Position: (0.0, 0.0, 1.5), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 44)",175.27," Adding components: {""name"": ""simpleRotation"", ""timeRate"": 1.0, ""rotationTime"": 2.0} "
BRIDGE,DEBUG,"(15, 42, 44)",175.27," Mesh bounding box: Center: (0.2, -0.2, 1.5), Extents: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 44)",175.27," Creating object: Moon, type: Prefabs/moveableSphere"
BRIDGE,DEBUG,"(15, 42, 44)",175.27," Position: (2.4, 0.0, 1.5), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 44)",175.27," Adding components: {""name"": ""simpleOrbit"", ""moonPosition"": {""x"": 2.4, ""y"": 0.0, ""z"": 1.5}, ""orbitalPeriod"": 56.0, ""timeRate"": 1.0, ""orbitalScale"": 1.0, ""synchronousRotation"": true} "
BRIDGE,DEBUG,"(15, 42, 44)",175.27," Mesh bounding box: Center: (2.5, -0.2, 1.3), Extents: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 44)",175.27," Creating object: earthLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 42, 44)",175.27," Position: (0.0, 2.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 44)",175.27," Creating object: earthSizeLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 42, 44)",175.27," Position: (0.0, -2.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 44)",175.27," Creating object: moonLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Position: (0.0, 4.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, -90.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Creating object: moonSizeLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Position: (0.0, -4.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, -90.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Creating object: moonDistanceLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Position: (45.0, 0.0, 0.0), Scale: (0.1, 0.1, 0.1), EulerAngles: (0.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Creating object: taskLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Position: (0.0, 0.6, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Creating object: sectionLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Position: (0.0, 0.8, 2.5), Scale: (0.6, 0.6, 0.6), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Creating object: brbNextModule, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Position: (1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Creating object: brbNextModuleLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Creating object: brbPreviousModule, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Position: (-1.2, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Creating object: brbPreviousModuleLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Creating object: brbNextClip, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Position: (1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Creating object: brbNextClipLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Creating object: brbPreviousClip, type: Prefabs/demoButtonPrefab"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Position: (-1.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (90.0, 180.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Adding components: {""name"": ""demoButtonActions"", ""callBackObjects"": [""demoModule""]} "
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Creating object: brbPreviousClipLabel, type: Prefabs/textPrefab"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Position: (0.0, 0.0, 0.1), Scale: (0.6, 0.6, 0.6), EulerAngles: (90.0, 180.0, 0.0)"
DEMOSEQUENCE,START STATE,"(15, 42, 45)",175.27, clip1
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Creating object: MainInstructions, type: "
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Creating object: brbPreviousClip, type: "
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Creating object: brbNextClip, type: "
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Creating object: brbNextModule, type: "
BRIDGE,DEBUG,"(15, 42, 45)",175.27," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
DEMOSEQUENCE,START STATE,"(15, 43, 43)",232.73, clip2
BRIDGE,DEBUG,"(15, 43, 43)",232.73," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(15, 43, 43)",232.73," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 43)",232.73," Mesh bounding box: Center: (0.2, 0.4, 2.5), Extents: (0.2, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 43)",232.73," Creating object: earthSizeLabel, type: "
BRIDGE,DEBUG,"(15, 43, 43)",232.73," Position: (0.0, 0.0, 0.0), Scale: (10.0, 10.0, 10.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 43)",232.73," Mesh bounding box: Center: (0.1, -0.4, 1.5), Extents: (0.0, 0.0, 0.2)"
BRIDGE,DEBUG,"(15, 43, 43)",232.73," Creating object: brbPreviousClip, type: "
BRIDGE,DEBUG,"(15, 43, 43)",232.73," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 43)",232.73," Creating object: brbNextClip, type: "
BRIDGE,DEBUG,"(15, 43, 43)",232.73," Position: (0.0, 0.0, 0.0), Scale: (1.0, 1.0, 1.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 43, 43)",232.73," Creating object: brbNextModule, type: "
BRIDGE,DEBUG,"(15, 43, 43)",232.73," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
DEMOSEQUENCE,START STATE,"(15, 44, 33)",283.08, clip3
BRIDGE,DEBUG,"(15, 44, 33)",283.08," Creating object: taskLabel, type: "
BRIDGE,DEBUG,"(15, 44, 33)",283.08," Position: (0.0, 0.0, 0.0), Scale: (0.0, 0.0, 0.0), EulerAngles: (0.0, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 44, 33)",283.08," Mesh bounding box: Center: (0.2, 0.4, 2.5), Extents: (0.2, 0.0, 0.0)"
BRIDGE,DEBUG,"(15, 44, 33)",283.08," Creating object: moonSizeLabel, type: "
BRIDGE,DEBUG,"(15, 44, 34)",283.08," Position: (0.0, 0.0, 0.0), Scale: (20.0, 20.0, 20.0), EulerAngles: (0.0, 0.0, 0.0)"
